timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-10-06,0.9998,1.0011,0.9996,1.0001,35860170.37,2020-10-06 23:59:59.999,35864392.392418,28260,20939050.51,20942949.724505,0
2020-10-07,1.0002,1.0006,0.9996,0.9999,24437170.85,2020-10-07 23:59:59.999,24436988.764224,21398,12094301.37,12094578.376579,0
2020-10-08,0.9999,1.0006,0.9995,0.9997,30816435.3,2020-10-08 23:59:59.999,30812101.57459,26995,13827057.6,13826064.872774,0
2020-10-09,0.9996,1.0,0.9991,0.9995,28232769.81,2020-10-09 23:59:59.999,28221633.482205,22362,11372716.97,11368891.749992,0
2020-10-10,0.9994,1.0002,0.998,0.9994,27073567.2,2020-10-10 23:59:59.999,27061102.331197,22504,12031792.32,12027024.102562,0
2020-10-11,0.9994,1.0001,0.9992,0.9997,21071809.11,2020-10-11 23:59:59.999,21067136.808466,21544,13708593.55,13705790.644922,0
2020-10-12,0.9998,1.0002,0.999,0.9994,28740439.86,2020-10-12 23:59:59.999,28730911.753362,28300,16758708.44,16753857.96161,0
2020-10-13,0.9994,0.9999,0.999,0.9995,30799115.52,2020-10-13 23:59:59.999,30785288.35483,30555,18063159.9,18055871.927485,0
2020-10-14,0.9995,0.9999,0.9991,0.9994,19513438.23,2020-10-14 23:59:59.999,19503975.261403,17604,9349684.47,9345404.372792,0
2020-10-15,0.9994,0.9999,0.9991,0.9994,25839937.2,2020-10-15 23:59:59.999,25826957.713431,22412,13252004.5,13245987.276759,0
2020-10-16,0.9994,1.01,0.9965,0.9994,38213391.51,2020-10-16 23:59:59.999,38204911.097939,25513,20155736.33,20153196.514464,0
2020-10-17,0.9994,1.0,0.9992,0.9997,11522640.0,2020-10-17 23:59:59.999,11517020.845967,10037,6546603.03,6543781.618249,0
2020-10-18,0.9996,1.0,0.9993,0.9995,8487418.73,2020-10-18 23:59:59.999,8483794.77157,7018,4210131.66,4208516.700513,0
2020-10-19,0.9994,1.0003,0.9993,0.9995,27600594.72,2020-10-19 23:59:59.999,27594132.158772,23116,13367127.53,13364596.467502,0
2020-10-20,0.9996,1.0001,0.9991,0.9991,29442529.4,2020-10-20 23:59:59.999,29428227.179314,22062,11730137.28,11725515.635653,0
2020-10-21,0.9991,1.0001,0.997,0.9982,44113819.98,2020-10-21 23:59:59.999,44057550.716814,31244,19862230.62,19838396.464981,0
2020-10-22,0.9982,0.9997,0.9981,0.9988,29525689.92,2020-10-22 23:59:59.999,29491148.374917,22026,12471607.7,12457544.597509,0
2020-10-23,0.9989,0.9999,0.9983,0.9991,30179168.29,2020-10-23 23:59:59.999,30156373.972197,24927,18103698.33,18090544.427744,0
2020-10-24,0.9991,0.9998,0.9986,0.999,15712888.23,2020-10-24 23:59:59.999,15697512.595243,16356,7715890.42,7708666.882507,0
2020-10-25,0.9989,0.9995,0.9986,0.999,11639801.17,2020-10-25 23:59:59.999,11628708.342354,10971,6153011.45,6147369.411991,0
2020-10-26,0.9991,0.9998,0.9987,0.9988,30115477.67,2020-10-26 23:59:59.999,30093382.903288,20222,13487854.81,13478617.461874,0
2020-10-27,0.9989,0.9999,0.9988,0.9996,31458217.24,2020-10-27 23:59:59.999,31436731.101809,24990,18382806.31,18371153.709946,0
2020-10-28,0.9996,1.0001,0.9993,0.9996,26166158.41,2020-10-28 23:59:59.999,26158369.567537,21439,14247214.88,14243797.968193,0
2020-10-29,0.9996,1.0002,0.9991,0.9994,30582186.27,2020-10-29 23:59:59.999,30567200.045523,21502,11409699.54,11405197.597192,0
2020-10-30,0.9993,1.0,0.9989,0.9994,28478742.6,2020-10-30 23:59:59.999,28458771.036402,25681,11852491.87,11844830.382349,0
2020-10-31,0.9994,0.9998,0.999,0.999,14549142.93,2020-10-31 23:59:59.999,14538847.983742,12500,6484731.3,6480632.516476,0
2020-11-01,0.999,0.9998,0.9988,0.9994,16409809.04,2020-11-01 23:59:59.999,16396796.402267,14182,7623351.36,7617641.90028,0
2020-11-02,0.9994,1.0001,0.9988,0.9991,33457159.47,2020-11-02 23:59:59.999,33434949.619304,25096,15874613.06,15865060.019217,0
2020-11-03,0.9992,1.0,0.9991,0.9994,23132990.76,2020-11-03 23:59:59.999,23120678.024034,22295,11216612.94,11211112.41753,0
2020-11-04,0.9994,0.9999,0.9989,0.9989,25737768.58,2020-11-04 23:59:59.999,25719978.27781,25227,11608648.06,11601274.087019,0
2020-11-05,0.999,0.9997,0.9983,0.9985,34283929.57,2020-11-05 23:59:59.999,34248194.021686,30458,15034529.69,15020166.864983,0
2020-11-06,0.9984,0.9994,0.9979,0.9987,31964275.45,2020-11-06 23:59:59.999,31925626.09544,26869,18123735.39,18102824.904969,0
2020-11-07,0.9987,0.9997,0.9981,0.9988,30062551.89,2020-11-07 23:59:59.999,30028742.654906,25400,15778856.24,15762239.190566,0
2020-11-08,0.9988,0.9996,0.9986,0.9994,18474950.53,2020-11-08 23:59:59.999,18457559.55205,14969,8834739.86,8827089.425834,0
2020-11-09,0.9994,0.9997,0.9986,0.9993,39695817.64,2020-11-09 23:59:59.999,39662561.116851,36280,20768747.8,20752473.32931,0
2020-11-10,0.9993,0.9996,0.9985,0.999,31218406.66,2020-11-10 23:59:59.999,31189826.668522,26724,13893476.98,13881618.988897,0
2020-11-11,0.999,0.9994,0.9983,0.999,31091894.92,2020-11-11 23:59:59.999,31058207.827654,27988,11728732.34,11716829.308949,0
2020-11-12,0.999,0.9992,0.9981,0.999,32318223.15,2020-11-12 23:59:59.999,32279876.425508,29271,14844376.03,14827316.237174,0
2020-11-13,0.999,0.9994,0.9984,0.9989,29178309.92,2020-11-13 23:59:59.999,29147395.022428,25125,14282774.24,14268235.205997,0
2020-11-14,0.999,0.9995,0.9988,0.9991,17214660.93,2020-11-14 23:59:59.999,17200302.332317,15601,8035816.89,8029477.725812,0
2020-11-15,0.9991,0.9997,0.999,0.9992,18251077.87,2020-11-15 23:59:59.999,18236871.112664,14586,8665605.31,8659320.270423,0
2020-11-16,0.9992,0.9999,0.9989,0.9995,26153764.2,2020-11-16 23:59:59.999,26138722.283727,26246,13732907.43,13725692.481073,0
2020-11-17,0.9995,1.0,0.9987,0.9991,36782810.15,2020-11-17 23:59:59.999,36756660.758599,31642,19979290.25,19965563.112111,0
2020-11-18,0.9991,0.9997,0.9985,0.9992,39072357.94,2020-11-18 23:59:59.999,39039077.017324,36281,22057104.93,22039177.208818,0
2020-11-19,0.9992,0.9998,0.9986,0.999,23484328.18,2020-11-19 23:59:59.999,23465581.464946,20243,10835673.02,10827599.388596,0
2020-11-20,0.9989,0.9997,0.9987,0.9993,35627213.32,2020-11-20 23:59:59.999,35597761.474558,26126,16372005.21,16359629.514797,0
2020-11-21,0.9993,0.9999,0.9984,0.9991,32709523.98,2020-11-21 23:59:59.999,32679483.966003,31173,17708150.91,17692867.250363,0
2020-11-22,0.9992,0.9999,0.9986,0.9988,31625093.12,2020-11-22 23:59:59.999,31605214.121434,31669,16369714.82,16360851.043038,0
2020-11-23,0.9987,0.9996,0.9985,0.999,45087779.05,2020-11-23 23:59:59.999,45048851.679124,38918,25594506.4,25573605.137046,0
2020-11-24,0.999,0.9997,0.9976,0.9991,63376372.48,2020-11-24 23:59:59.999,63310457.038714,55557,33159009.36,33126361.396158,0
2020-11-25,0.9991,1.0002,0.9987,0.9998,46536173.16,2020-11-25 23:59:59.999,46508767.472856,41187,25660061.6,25646612.628295,0
2020-11-26,0.9998,1.0007,0.9985,0.9991,81134320.67,2020-11-26 23:59:59.999,81115326.296407,83485,46376973.35,46370714.473531,0
2020-11-27,0.9991,1.0006,0.9989,0.9995,42403206.49,2020-11-27 23:59:59.999,42392419.53659,45113,27043418.02,27038138.567014,0
2020-11-28,0.9995,1.0,0.9987,0.9992,32279038.49,2020-11-28 23:59:59.999,32256697.776331,33245,16480753.31,16469778.211769,0
2020-11-29,0.9991,0.9999,0.9989,0.9991,22953138.6,2020-11-29 23:59:59.999,22936728.826244,21328,12373918.97,12365449.546962,0
2020-11-30,0.9991,1.0008,0.9979,0.9995,53073132.39,2020-11-30 23:59:59.999,53042650.299008,39033,29969548.82,29952072.28923,0
2020-12-01,0.9996,1.0003,0.9985,0.9993,52310084.05,2020-12-01 23:59:59.999,52285512.987598,43881,29210759.49,29199420.295544,0
2020-12-02,0.9992,1.0002,0.9991,0.9994,39834260.03,2020-12-02 23:59:59.999,39823697.023229,37820,22517461.9,22511911.444976,0
2020-12-03,0.9994,1.0,0.999,0.9991,40491676.23,2020-12-03 23:59:59.999,40467665.300369,35179,20623563.88,20611979.220006,0
2020-12-04,0.9991,0.9998,0.999,0.9997,41288058.98,2020-12-04 23:59:59.999,41263702.364884,35992,21495326.08,21483334.638732,0
2020-12-05,0.9997,0.9999,0.999,0.9995,27982930.64,2020-12-05 23:59:59.999,27964141.2982,29538,15444609.24,15434323.043285,0
2020-12-06,0.9994,0.9998,0.9992,0.9994,24908361.54,2020-12-06 23:59:59.999,24895696.735894,22570,13195997.96,13189309.084522,0
2020-12-07,0.9995,1.0001,0.9993,0.9997,27361042.09,2020-12-07 23:59:59.999,27354399.72712,17501,14302552.15,14299197.506147,0
2020-12-08,0.9997,1.0006,0.9994,1.0004,45916304.15,2020-12-08 23:59:59.999,45921005.869317,27130,24444132.36,24447208.176564,0
2020-12-09,1.0005,1.0007,0.9995,0.9996,46257851.53,2020-12-09 23:59:59.999,46265853.378046,31557,23989652.6,23995033.269596,0
2020-12-10,0.9996,1.0007,0.9996,1.0,31722431.44,2020-12-10 23:59:59.999,31726390.221046,24305,17074938.48,17077155.93011,0
2020-12-11,1.0,1.0007,0.9998,1.0,34657564.66,2020-12-11 23:59:59.999,34667751.43138,24326,18406419.81,18412094.154663,0
2020-12-12,1.0,1.0,0.9995,0.9996,23558952.62,2020-12-12 23:59:59.999,23553380.899806,15724,11164966.95,11162752.610927,0
2020-12-13,0.9997,1.0006,0.9994,1.0004,35069614.37,2020-12-13 23:59:59.999,35065729.004892,19243,17346777.82,17345692.940258,0
2020-12-14,1.0003,1.0005,0.9997,1.0002,29882076.34,2020-12-14 23:59:59.999,29885870.652141,17990,15112202.54,15114471.597201,0
2020-12-15,1.0002,1.0004,0.9995,0.9996,50202577.75,2020-12-15 23:59:59.999,50196927.366596,41761,25502527.77,25499912.369217,0
2020-12-16,0.9996,1.0,0.9984,0.9992,64494573.12,2020-12-16 23:59:59.999,64443368.20501,45640,31803858.93,31778745.682406,0
2020-12-17,0.9992,1.0002,0.9988,0.9996,88122047.98,2020-12-17 23:59:59.999,88076812.363543,67185,47044322.99,47021282.93834,0
2020-12-18,0.9996,1.0005,0.9984,0.9988,64262494.48,2020-12-18 23:59:59.999,64238843.338764,47647,32201735.89,32191025.602575,0
2020-12-19,0.9989,1.0,0.9985,0.999,53197994.04,2020-12-19 23:59:59.999,53144161.47842,43433,28812847.28,28784053.704886,0
2020-12-20,0.9989,1.0,0.9989,0.9993,38037139.45,2020-12-20 23:59:59.999,38013956.691217,25110,18788942.78,18777860.758836,0
2020-12-21,0.9993,1.0006,0.9993,0.9996,54217501.82,2020-12-21 23:59:59.999,54216449.268714,32031,27311771.61,27313011.008754,0
2020-12-22,0.9996,1.0024,0.9993,0.9998,78299277.51,2020-12-22 23:59:59.999,78329030.507922,39281,39768727.83,39784478.460026,0
2020-12-23,0.9999,1.0011,0.9998,1.0002,82869504.41,2020-12-23 23:59:59.999,82907989.004458,57675,42118571.79,42139117.939083,0
2020-12-24,1.0003,1.0009,0.9998,1.0004,54064928.22,2020-12-24 23:59:59.999,54077820.564154,36368,29894703.12,29902391.226339,0
2020-12-25,1.0004,1.0008,1.0,1.0003,44420849.42,2020-12-25 23:59:59.999,44436328.893844,31025,23444324.99,23452635.00121,0
2020-12-26,1.0003,1.0009,0.9999,1.0005,58078535.44,2020-12-26 23:59:59.999,58101378.188811,38425,30297241.28,30309919.438835,0
2020-12-27,1.0005,1.0017,1.0002,1.0011,73244512.9,2020-12-27 23:59:59.999,73315666.475189,46775,38490103.24,38528028.470045,0
2020-12-28,1.0011,1.0024,1.0006,1.0016,77070222.41,2020-12-28 23:59:59.999,77169476.711754,43825,38987317.61,39038127.773462,0
2020-12-29,1.0016,1.0021,1.0003,1.0008,83917486.02,2020-12-29 23:59:59.999,84030039.504368,48712,39075698.74,39128693.798453,0
2020-12-30,1.0008,1.0012,0.9995,0.9997,82557578.83,2020-12-30 23:59:59.999,82593923.078333,42062,38890423.97,38909975.860099,0
2020-12-31,0.9997,1.0005,0.9984,0.9986,115857134.61,2020-12-31 23:59:59.999,115805989.614697,50195,50228897.91,50209965.42383,0
2021-01-01,0.9986,0.9986,0.9966,0.9974,67689287.68,2021-01-01 23:59:59.999,67544102.513291,41921,31456143.05,31388069.49635,0
2021-01-02,0.9974,1.0009,0.997,0.9989,151583426.94,2021-01-02 23:59:59.999,151337573.144082,61430,75629278.83,75505980.304936,0
2021-01-03,0.999,1.0011,0.9898,0.9992,190775978.18,2021-01-03 23:59:59.999,190446888.950526,79609,100685904.15,100505738.263712,0
2021-01-04,0.9991,1.0014,0.9891,0.9994,218607811.96,2021-01-04 23:59:59.999,218228975.055817,96742,113054880.71,112840445.16453,0
2021-01-05,0.9994,0.9998,0.9961,0.9969,130129098.97,2021-01-05 23:59:59.999,129929717.514364,65837,60540704.73,60450292.171766,0
2021-01-06,0.9969,0.9988,0.9957,0.9975,148865749.77,2021-01-06 23:59:59.999,148486333.89043,73360,73555035.87,73367535.713109,0
2021-01-07,0.9976,1.0015,0.996,0.9985,194454729.74,2021-01-07 23:59:59.999,194154312.601902,82219,101696950.22,101546360.084079,0
2021-01-08,0.9986,1.0004,0.9964,0.9991,169884641.15,2021-01-08 23:59:59.999,169759323.814072,71867,87655538.34,87594748.109245,0
2021-01-09,0.9992,1.0,0.9957,0.9966,105658435.53,2021-01-09 23:59:59.999,105495105.680832,48137,53661183.52,53578181.467199,0
2021-01-10,0.9967,1.0016,0.9965,0.9997,156238997.47,2021-01-10 23:59:59.999,156068599.344024,71517,85175901.68,85083601.82857,0
2021-01-11,0.9997,1.0073,0.999,0.9997,276068013.19,2021-01-11 23:59:59.999,276362074.323098,116379,140372256.72,140536560.217769,0
2021-01-12,0.9998,1.0042,0.9988,1.0006,144246739.82,2021-01-12 23:59:59.999,144265950.150411,75127,75156127.79,75173764.767263,0
2021-01-13,1.0006,1.0049,0.9995,0.9998,120187410.82,2021-01-13 23:59:59.999,120261065.393519,56770,59541693.83,59586038.942091,0
2021-01-14,0.9998,1.005,0.9993,1.0014,155488365.97,2021-01-14 23:59:59.999,155547526.564099,72853,77276578.15,77314252.939747,0
2021-01-15,1.0014,1.0071,0.9998,0.9999,159728532.17,2021-01-15 23:59:59.999,159880844.926609,76007,79002409.26,79088105.753649,0
2021-01-16,0.9999,1.0012,0.9981,1.0001,155753860.01,2021-01-16 23:59:59.999,155722247.740566,83075,70935481.13,70926374.160183,0
2021-01-17,1.0001,1.0071,0.9991,1.0004,112816004.87,2021-01-17 23:59:59.999,112823708.486955,62441,64787857.7,64798136.433972,0
2021-01-18,1.0003,1.001,0.9991,0.9996,108167446.24,2021-01-18 23:59:59.999,108158024.622334,50140,50561279.33,50561488.444333,0
2021-01-19,0.9996,1.0004,0.9978,0.9997,194157244.57,2021-01-19 23:59:59.999,193963705.691745,88130,94070460.21,93980591.678042,0
2021-01-20,0.9996,1.0004,0.9989,0.9995,130561792.83,2021-01-20 23:59:59.999,130527454.63848,69447,64208389.74,64193369.07711,0
2021-01-21,0.9994,1.0018,0.9993,1.0006,194819852.36,2021-01-21 23:59:59.999,194916715.463213,90433,100171425.01,100224719.054699,0
2021-01-22,1.0006,1.003,0.9969,0.9992,226512573.52,2021-01-22 23:59:59.999,226467568.707165,84548,111902980.23,111887636.528944,0
2021-01-23,0.9992,0.9996,0.9986,0.9993,74455323.49,2021-01-23 23:59:59.999,74389919.236607,40145,36019642.64,35989039.423052,0
2021-01-24,0.9994,0.9999,0.9987,0.999,89012143.83,2021-01-24 23:59:59.999,88941784.376424,47198,44084089.2,44050942.310232,0
2021-01-25,0.999,1.0006,0.9988,1.0,118475804.2,2021-01-25 23:59:59.999,118447380.041488,53723,61539676.81,61526059.414926,0
2021-01-26,0.9999,1.0004,0.9982,0.9991,127439210.39,2021-01-26 23:59:59.999,127365913.63504,62881,62629876.18,62596061.474386,0
2021-01-27,0.9991,1.0,0.9976,0.9982,111568356.27,2021-01-27 23:59:59.999,111439654.620535,56730,56955014.25,56891946.094864,0
2021-01-28,0.9982,0.9995,0.9973,0.9976,117915555.19,2021-01-28 23:59:59.999,117739161.767019,46820,56196493.86,56113700.008485,0
2021-01-29,0.9976,1.0003,0.9367,0.9995,234513414.89,2021-01-29 23:59:59.999,233978951.307064,86733,118743259.32,118501703.036638,0
2021-01-30,0.9994,1.0002,0.9967,0.9988,99186409.78,2021-01-30 23:59:59.999,99135161.464974,47714,47649536.56,47628054.279291,0
2021-01-31,0.9988,1.0,0.9987,0.9991,73539812.21,2021-01-31 23:59:59.999,73485970.033468,34086,38668988.59,38642097.781273,0
2021-02-01,0.9992,1.0004,0.9988,0.9998,98456054.65,2021-02-01 23:59:59.999,98422171.811048,49399,49440414.46,49424999.51723,0
2021-02-02,0.9998,1.001,0.999,0.9991,114568346.43,2021-02-02 23:59:59.999,114506341.4124,51110,57239459.51,57210786.563213,0
2021-02-03,0.9991,1.0005,0.9971,0.9989,173507531.2,2021-02-03 23:59:59.999,173330211.13695,66274,87600282.83,87513683.386786,0
2021-02-04,0.9988,0.9998,0.9979,0.999,154630140.96,2021-02-04 23:59:59.999,154441380.437787,58183,77672578.79,77580410.761678,0
2021-02-05,0.999,1.0001,0.998,0.9992,143009719.7,2021-02-05 23:59:59.999,142869752.095236,64292,72313186.74,72246274.175244,0
2021-02-06,0.9991,1.0002,0.9979,0.9985,126901316.2,2021-02-06 23:59:59.999,126780259.59612,60808,64368297.74,64310372.470455,0
2021-02-07,0.9985,0.9997,0.9982,0.9982,125420108.05,2021-02-07 23:59:59.999,125275038.338996,59313,60756516.68,60688330.48465,0
2021-02-08,0.9983,0.9997,0.9962,0.999,148170748.09,2021-02-08 23:59:59.999,147952726.376841,73912,73298247.19,73195049.263156,0
2021-02-09,0.999,0.9999,0.9967,0.9988,178768275.35,2021-02-09 23:59:59.999,178560488.423667,81134,82992348.78,82902600.474384,0
2021-02-10,0.9989,1.0001,0.9975,0.9994,187473572.56,2021-02-10 23:59:59.999,187285884.857102,87549,95060343.44,94967427.475071,0
2021-02-11,0.9994,1.0,0.9974,0.9993,134833323.63,2021-02-11 23:59:59.999,134736292.862257,59586,62019619.46,61978956.604194,0
2021-02-12,0.9993,0.9999,0.9968,0.9978,169113628.58,2021-02-12 23:59:59.999,168905990.262659,65604,79818253.11,79724026.346786,0
2021-02-13,0.9978,0.9996,0.9969,0.9987,166417022.7,2021-02-13 23:59:59.999,166204412.286234,70852,78204052.03,78106032.727853,0
2021-02-14,0.9988,1.0025,0.9982,0.9991,195366546.91,2021-02-14 23:59:59.999,195285940.121905,64677,81016964.19,80967920.971589,0
2021-02-15,0.999,1.001,0.9981,0.9999,191179277.15,2021-02-15 23:59:59.999,191064938.271885,71682,89282737.43,89240817.016365,0
2021-02-16,0.9999,1.0007,0.9993,1.0,174180987.42,2021-02-16 23:59:59.999,174181954.741851,56765,85003356.57,85007549.831067,0
2021-02-17,1.0001,1.0008,0.9993,0.9997,181903703.63,2021-02-17 23:59:59.999,181912580.600886,56561,89538090.81,89547238.761684,0
2021-02-18,0.9996,1.001,0.9993,0.9999,180874628.15,2021-02-18 23:59:59.999,180904522.432454,55675,94610109.22,94629956.656827,0
2021-02-19,1.0,1.005,0.999,0.9997,216278689.21,2021-02-19 23:59:59.999,216361507.833233,82754,102496883.58,102542442.785387,0
2021-02-20,0.9997,1.0011,0.9988,0.9991,220411162.91,2021-02-20 23:59:59.999,220355839.039187,79907,95040774.64,95026201.107033,0
2021-02-21,0.9991,1.0021,0.999,0.9992,130246946.3,2021-02-21 23:59:59.999,130199864.728216,57044,62227824.08,62209132.526015,0
2021-02-22,0.9992,1.005,0.9985,0.9999,322341276.29,2021-02-22 23:59:59.999,322362273.277196,112229,145677734.35,145697712.443349,0
2021-02-23,0.9999,1.006,0.9987,1.0004,398360560.48,2021-02-23 23:59:59.999,398522433.536217,135409,198076024.61,198168046.603761,0
2021-02-24,1.0003,1.001,0.999,0.9995,293371306.16,2021-02-24 23:59:59.999,293307872.383103,80467,140036857.63,140008986.418506,0
2021-02-25,0.9995,1.0004,0.9989,1.0001,173593545.92,2021-02-25 23:59:59.999,173524661.034449,66184,82512042.9,82479767.983243,0
2021-02-26,1.0,1.0005,0.9992,0.9997,187493337.99,2021-02-26 23:59:59.999,187493486.395333,66766,82558089.88,82558043.054694,0
2021-02-27,0.9997,1.0005,0.9991,0.9993,102859074.33,2021-02-27 23:59:59.999,102837670.20484,43749,45111678.75,45105198.279957,0
2021-02-28,0.9992,1.0001,0.9971,0.9983,145795270.19,2021-02-28 23:59:59.999,145674186.847241,54216,63578121.85,63525933.227023,0
2021-03-01,0.9984,1.0001,0.9976,0.999,183741978.83,2021-03-01 23:59:59.999,183498616.961071,74034,84385740.64,84275035.851317,0
2021-03-02,0.9989,1.0004,0.9986,0.9992,131034190.69,2021-03-02 23:59:59.999,130946738.833749,46175,73322454.29,73275567.378602,0
2021-03-03,0.9993,1.0001,0.9984,0.9995,120442014.03,2021-03-03 23:59:59.999,120376751.420142,48733,59789702.65,59760151.476957,0
2021-03-04,0.9995,1.0007,0.9991,1.0003,199643062.1,2021-03-04 23:59:59.999,199625970.462458,61460,110826092.22,110817573.041429,0
2021-03-05,1.0002,1.0006,0.9994,0.9999,99606246.78,2021-03-05 23:59:59.999,99604267.041419,40505,47119799.47,47120950.096943,0
2021-03-06,0.9998,1.0007,0.9993,0.9997,101570077.02,2021-03-06 23:59:59.999,101570717.89637,44447,47865214.96,47867244.313622,0
2021-03-07,0.9997,1.0007,0.9993,0.9997,97198407.6,2021-03-07 23:59:59.999,97185375.594314,43108,44118105.15,44112539.32907,0
2021-03-08,0.9997,1.0001,0.9993,0.9995,118046896.88,2021-03-08 23:59:59.999,118004826.527227,42915,51500006.88,51482634.172325,0
2021-03-09,0.9995,1.0003,0.9992,0.9997,151984387.56,2021-03-09 23:59:59.999,151943599.953681,66738,73822169.49,73803551.761046,0
2021-03-10,0.9996,1.0007,0.999,0.9999,153973657.18,2021-03-10 23:59:59.999,153944533.788697,52766,76026118.33,76015030.595677,0
2021-03-11,0.9998,1.0007,0.9993,0.9998,173369530.2,2021-03-11 23:59:59.999,173393668.42533,55050,88477312.98,88492673.423375,0
2021-03-12,0.9999,1.0007,0.999,1.0,150814799.85,2021-03-12 23:59:59.999,150840376.87802,45144,77372722.71,77389613.759142,0
2021-03-13,1.0001,1.0015,0.9991,1.0005,133682487.72,2021-03-13 23:59:59.999,133727120.859181,45405,67577461.47,67603744.292175,0
2021-03-14,1.0005,1.0009,0.9997,1.0,100017364.43,2021-03-14 23:59:59.999,100030181.232448,33147,49147617.75,49155313.900908,0
