day,cumulative_returns_mean,cumulative_returns_std,cumulative_returns_min,cumulative_returns_max,cumulative_returns_median,date
37,0.09374268684145312,0.043480543647146964,0.04605534129159894,0.14811201941425822,0.08501132600222538,2024-02-21
38,0.08811699493025844,0.04798242230995123,0.02349249103057094,0.14370680793808854,0.0800026470289803,2024-02-22
39,0.08786538985145116,0.04543865480472351,0.034172835275257274,0.14667445223272968,0.07799146568163096,2024-02-23
40,0.0911284324588851,0.046554724306444376,0.03390273689779888,0.14266177402015368,0.09650493288021011,2024-02-26
41,0.08756379511528882,0.04070215376640743,0.0391634403361254,0.1421949349102407,0.09007496599659803,2024-02-27
42,0.09359047643480771,0.03887781216679565,0.05188255528565544,0.14560738075514967,0.08464610348968638,2024-02-28
43,0.10306378145530726,0.045724963203163035,0.04156205215275266,0.16277908464817425,0.10134813569510026,2024-02-29
44,0.10597678607051333,0.03707493585847918,0.05369743784985448,0.15431677716638004,0.11209813108743982,2024-03-01
45,0.09474702259956302,0.03981848267298121,0.032651056882085916,0.14638182668726318,0.1024924215947769,2024-03-04
46,0.0907651480300105,0.04425556010999518,0.019340946682142146,0.15568217857494138,0.10000742807821705,2024-03-05
47,0.08507674026618309,0.05286733114758564,0.0005514615792918676,0.16260109275501167,0.0949923682014766,2024-03-06
48,0.07854914082448147,0.05714253821355094,-0.009102589066514177,0.16785199792738825,0.08573438160215519,2024-03-07
49,0.07802470456876384,0.0613441651278062,-0.0031294326079983614,0.18613870598936466,0.06544945896209065,2024-03-08
50,0.07380311739707865,0.06510390009253722,-0.023427328093992505,0.1818004521948564,0.07088956141849079,2024-03-11
51,0.0691325824050842,0.07092044270165117,-0.033705377396738734,0.18830295788206364,0.0665903360800173,2024-03-12
52,0.07609315708308942,0.07060384242753363,-0.028529951232423856,0.1918430690490538,0.07437427582456158,2024-03-13
53,0.07814262058328061,0.07151276523834181,-0.027882209273936365,0.19423596766450024,0.08512821513473523,2024-03-14
54,0.07223941124806803,0.07135149547969373,-0.0448972083042114,0.17857418868435682,0.07436057631550264,2024-03-15
55,0.0733120873658077,0.0627276235652862,-0.029178806002502222,0.16576263849907424,0.08584052241219475,2024-03-18
56,0.07365553151438571,0.060312290587924054,-0.027872984824888092,0.15564717285838903,0.09233636495667685,2024-03-19
57,0.06907610156631468,0.053635539915022734,-0.01964451846748616,0.13589901335604604,0.08874799822924784,2024-03-20
58,0.06594372807421396,0.052533583367266566,-0.02409359023907942,0.12942750460904984,0.08128979098219768,2024-03-21
59,0.07390391291641678,0.046331214938401824,-0.014959351115849673,0.11903975433019309,0.08784214735460427,2024-03-22
60,0.07548116629432253,0.04071422599776829,0.0017700312311665911,0.12450632618164659,0.07821026672618547,2024-03-25
61,0.08070249282417508,0.041477414689427804,0.013187013405947523,0.13312622663285278,0.08405999693518096,2024-03-26
62,0.07969361212449755,0.04788171592642353,-0.004379204837492656,0.13283332005555004,0.08966424541408324,2024-03-27
63,0.08142175354974886,0.05126656395547353,-0.008856324341763089,0.13451115686789228,0.09061508564084497,2024-03-28
64,0.08309008934900382,0.0662639235307515,-0.031179193157868657,0.168377036117195,0.08178029465921166,2024-03-29
65,0.07879102073960734,0.059139718076127785,-0.02536503789650335,0.15370639635677907,0.09291577209222135,2024-04-01
66,0.0828043095741448,0.06665386048759943,-0.040713021524092174,0.15538679595578397,0.09816055863223205,2024-04-02
67,0.08263315063957677,0.0609148590357904,-0.025981528951635857,0.1539051518070218,0.08574799225301599,2024-04-03
68,0.08470222031713762,0.06259690337299384,-0.02927892058419479,0.15636541160707584,0.09270719597396049,2024-04-04
69,0.07523040793456374,0.0689631491990078,-0.049585477779985676,0.157336271106296,0.1000037303777368,2024-04-05
70,0.07645314501048554,0.06757825281387816,-0.04916729479734672,0.15504696076649238,0.09678811640067253,2024-04-08
71,0.06849534844690146,0.06977343286186527,-0.05827142653022255,0.15380911768204641,0.07984682539468269,2024-04-09
72,0.06847789739247027,0.08099596210780224,-0.08330177291401664,0.1527453930462015,0.0949562376340749,2024-04-10
73,0.06941963881209379,0.08611031282245007,-0.0884673134477254,0.15524298746786358,0.10626674275715842,2024-04-11
74,0.06994281617250182,0.08568780815518569,-0.0873768132819891,0.15910714945135274,0.10281946197258707,2024-04-12
75,0.06848752686195417,0.08258793880291156,-0.08894596776499175,0.14545457624778302,0.10857428660272195,2024-04-15
76,0.07543442583714496,0.0817287585939238,-0.07767951694807684,0.15547674685461899,0.08919268420714199,2024-04-16
77,0.07352351628168781,0.07759616117974408,-0.06806662182095491,0.1581468601852667,0.07576421301016123,2024-04-17
78,0.0681078617743703,0.07971479885276757,-0.08398209022435077,0.14134512440602887,0.08812721883527352,2024-04-18
79,0.07163568956930388,0.07412569842443578,-0.06592785383817656,0.1533418943594762,0.08298767157890508,2024-04-19
80,0.0689919606195692,0.07097940259043271,-0.05976045020327159,0.15624695840592118,0.07957658244354393,2024-04-22
81,0.07246796794533687,0.07892586147330574,-0.06411003547460203,0.18163989666094182,0.08208392863474256,2024-04-23
82,0.07712568793487348,0.07728099484968881,-0.03918483699475628,0.2030647353434436,0.06979128268985124,2024-04-24
83,0.07662889219482116,0.06579084099848935,-0.026457656348814473,0.1781915509296177,0.08596988712348264,2024-04-25
84,0.07708169537150442,0.0735006738253998,-0.04339741952851495,0.1854788288817537,0.09153090009232301,2024-04-26
85,0.06862991307794312,0.07657634231178571,-0.058709871682118386,0.1784678002192963,0.08280370217546129,2024-04-29
86,0.08101736379503048,0.06834491541530643,-0.02880440943982232,0.1839225144033907,0.08085575931983113,2024-04-30
87,0.0922043919010922,0.06701856136192424,-0.01929600183760649,0.1888015489537629,0.09253905353037828,2024-05-01
88,0.09516628329673289,0.06938777216917964,-0.01237138615567257,0.19829291870123344,0.07908388837617575,2024-05-02
89,0.0967099434178196,0.06617665105575976,-0.00894714819831599,0.19372008964709098,0.0909683738996343,2024-05-03
90,0.09144334163235632,0.07555711742324453,-0.023481858582073634,0.20928397911152974,0.08000918071767282,2024-05-06
91,0.08143331139947593,0.08023139285021295,-0.0379139359300924,0.20321143585103907,0.06561697097225894,2024-05-07
92,0.0735339574051584,0.08071061896887133,-0.051318858261862776,0.18646921688870477,0.06158189636338807,2024-05-08
93,0.07846008901581372,0.07797789196366499,-0.04389910529975061,0.1898663745959852,0.07851686900600718,2024-05-09
94,0.07470213706465408,0.07167657980624446,-0.03533648684327284,0.17944146541345996,0.06887022919465968,2024-05-10
95,0.0730634353391297,0.08045088762131174,-0.05907307929208094,0.18320034830598786,0.08549884574312205,2024-05-13
96,0.07196475077252666,0.07880971901062891,-0.06221883882599377,0.17433749784350416,0.08426711820042199,2024-05-14
97,0.07536521915685188,0.07611199685926053,-0.05374917264656587,0.17494727006363275,0.08335305062236875,2024-05-15
98,0.06889675652900284,0.08679697661899015,-0.08711975207177125,0.16682902735498017,0.0757489275788743,2024-05-16
99,0.07046397725740472,0.0915314183814691,-0.09623008639517483,0.16443625320652266,0.08045526990028984,2024-05-17
100,0.07273530726782329,0.09735907618919928,-0.10549215147469393,0.1683159977464579,0.08813686260540599,2024-05-20
101,0.07635207925704084,0.09557792360601955,-0.10153702232378914,0.16880117997846877,0.09326736028721783,2024-05-21
102,0.08064976926654428,0.09266568803433783,-0.08748335733107793,0.18482373385201445,0.09691933016652587,2024-05-22
103,0.0744658122050332,0.08998673644064915,-0.09207528902024775,0.17250152763791715,0.08764749684086293,2024-05-23
104,0.07717555155184164,0.09122119776737124,-0.09913017420284154,0.1646330332039483,0.10179207625424391,2024-05-24
105,0.07778301988517522,0.09573023058652623,-0.10909967692628575,0.16262448119874762,0.1084859592514067,2024-05-27
106,0.08668414746641258,0.09789287562299462,-0.10644495503198481,0.16242933030717488,0.1208550706839977,2024-05-28
107,0.07771849136641404,0.09622534370677585,-0.11208062000414021,0.14862403458676687,0.10894389377061331,2024-05-29
108,0.08231186048108499,0.09270269145564718,-0.10114966944166626,0.14320367287279723,0.11411615671765785,2024-05-30
109,0.08966468224988358,0.095005627186858,-0.09787394801801685,0.15961166730402776,0.12830535328677395,2024-05-31
110,0.08415194778829042,0.10181946153687609,-0.11464790070109765,0.16443279961187907,0.12218629969305694,2024-06-03
111,0.08138950130769713,0.09410545668238142,-0.10407242304509634,0.14935367812722755,0.11161313988986454,2024-06-04
112,0.08561905903100187,0.09600453995175542,-0.10272740179228779,0.16559212626399122,0.12213171275808565,2024-06-05
113,0.08403337959642285,0.08904298443505454,-0.09189837296026426,0.15426362089081702,0.11794216894329956,2024-06-06
114,0.08341747773599309,0.09230635951164347,-0.09766816870675787,0.16141951147132572,0.11546512487742655,2024-06-07
115,0.08610616219135872,0.09720903397309046,-0.10402835833002722,0.1726316174246212,0.12035241284228326,2024-06-10
116,0.08395836271816212,0.09304900886584447,-0.09894664651067175,0.16007164086957615,0.12082768155742785,2024-06-11
117,0.09084471791658419,0.0934247513321552,-0.09379267070800523,0.16162782991444402,0.13218758318293466,2024-06-12
118,0.08527527928591491,0.10204175400146955,-0.11361115338513961,0.17830742038304548,0.11700691374316374,2024-06-13
119,0.09224633267954647,0.11002027681245227,-0.1222018696607251,0.19278704719536033,0.12881061311780684,2024-06-14
120,0.08713018453299019,0.11236405190424412,-0.13375342407720403,0.18237815960973314,0.12931143404552037,2024-06-17
121,0.07955652412512271,0.11227335369593594,-0.13811711158721984,0.185030842742133,0.11263529906552594,2024-06-18
122,0.08553702812358355,0.11459712234700827,-0.1339916444220267,0.19752686580492096,0.11280366405317355,2024-06-19
123,0.08530821023530558,0.11451538361935924,-0.13535375320605925,0.19745393676262668,0.11899890080668674,2024-06-20
124,0.08523159903967356,0.11479111133664893,-0.13571110884709392,0.19027515201173006,0.11066578478899447,2024-06-21
125,0.08165540572031012,0.11117601149902942,-0.12733358749753465,0.19963592285242426,0.10212646305060624,2024-06-24
126,0.08667824753008979,0.11133239598077707,-0.12851867180110732,0.18476029037974762,0.12767311257501568,2024-06-25
127,0.0939446451768394,0.11298218278699322,-0.12231460689518703,0.19292729829896205,0.14744357809806896,2024-06-26
128,0.09153704846666384,0.11297330943629758,-0.1230461533909587,0.20268163357128444,0.12081735851451758,2024-06-27
129,0.09080458224647155,0.11776074927071294,-0.1303250173821502,0.21418201397371428,0.11851479629274508,2024-06-28
130,0.09030245691088294,0.11250437789629869,-0.12064708062277851,0.20887518789201653,0.12492660895781738,2024-07-01
131,0.07630301359385978,0.11004548293790113,-0.1330515335800282,0.17810062124895443,0.09615745211812321,2024-07-02
132,0.07693917492746802,0.10984747447091757,-0.12973457186209703,0.17907137631137449,0.09892000082314101,2024-07-03
133,0.07424345509227934,0.11417501125553024,-0.14476623500758157,0.17852409200294628,0.10868432175211296,2024-07-04
134,0.07636466801209138,0.1130551239538985,-0.1415284283171403,0.1785716702652269,0.11629412654888172,2024-07-05
135,0.07685707246743916,0.11062050113549714,-0.13795502741393295,0.17288696430383443,0.1117140368175853,2024-07-08
136,0.07281385135486798,0.11488086625187552,-0.1466313541352614,0.1775434846381081,0.09643491763703627,2024-07-09
137,0.08028358117222556,0.11383296307720736,-0.14068794851739663,0.17251428048846007,0.11921203470477448,2024-07-10
138,0.08043227473524957,0.11397343827566983,-0.13705272826628712,0.17838807467698437,0.11808811344385339,2024-07-11
139,0.08457954772055783,0.1190106778822045,-0.14436966624922765,0.1814917035001089,0.1203090238502238,2024-07-12
140,0.09369478325716482,0.11132690978304573,-0.1212201959094551,0.18059408342678362,0.11588057558227116,2024-07-15
141,0.10610013290801987,0.11756582470388724,-0.11687571843654365,0.2197430913983951,0.124811409378216,2024-07-16
142,0.10830354686470448,0.1220704560841287,-0.12235768065906838,0.23095544844121907,0.13330087352989306,2024-07-17
143,0.10544515190034118,0.11635916438125797,-0.11591798581914226,0.21178661385357356,0.13378683179473194,2024-07-18
144,0.10720103211519276,0.1232328329534355,-0.1305850754560257,0.20864812674488697,0.14524822436879847,2024-07-19
145,0.11396275255744785,0.11844918291765684,-0.10897535577835149,0.2168449689793268,0.1352108912230232,2024-07-22
146,0.11463977419982867,0.11624787011296711,-0.10345261856464583,0.21778398735996163,0.13733763285754597,2024-07-23
147,0.11162371825222439,0.11620513676146858,-0.10642169652854094,0.21507229537685135,0.1353302947090791,2024-07-24
148,0.11188536210550093,0.1192531251389757,-0.11361260778585303,0.21943842236912636,0.14886605887500748,2024-07-25
149,0.11494930389472406,0.12060288634099699,-0.10639513174281601,0.22325117372717473,0.1461426073774339,2024-07-26
150,0.11754690161209287,0.11984093517518231,-0.10455746198777494,0.22746912312478318,0.15041937628295554,2024-07-29
151,0.11284971511655044,0.11536252937390026,-0.1044119236259553,0.21196980712993496,0.1352159530593462,2024-07-30
152,0.11084769620126726,0.11482434281115932,-0.10433472886344419,0.21061758105934558,0.13540747432559685,2024-07-31
153,0.11462441614058798,0.12282188837686064,-0.11477738451126751,0.23617596267808239,0.13703759497042367,2024-08-01
154,0.11773790978725203,0.1179458711908907,-0.10376542384990561,0.2386426386011471,0.13806466145685548,2024-08-02
155,0.1237163726606165,0.12153400394150975,-0.1078172627848667,0.2377699838544094,0.15332726512756745,2024-08-05
156,0.11611611957425336,0.11685502361761761,-0.10893215117283295,0.21763600088500068,0.14229675168299072,2024-08-06
157,0.11645155665363263,0.10820690713802446,-0.09113108437863515,0.20745848063815897,0.1569290568386157,2024-08-07
158,0.12113633614090198,0.10789181057183511,-0.08650204520730498,0.2144712923674692,0.15917063368759066,2024-08-08
159,0.11687158202429607,0.10756946313829792,-0.08851332893712771,0.2100005247724721,0.1503195266296653,2024-08-09
160,0.11692812543207612,0.10823945306935563,-0.09073421003728788,0.21885229065827128,0.1555324646914198,2024-08-12
161,0.1217858992519111,0.10956179747903817,-0.08597802067031468,0.23210025790305955,0.16688581400718006,2024-08-13
162,0.12087304910564634,0.10597706978064715,-0.08287857073359495,0.22421963009988066,0.15268946197883615,2024-08-14
163,0.1184526790357773,0.10157644869032713,-0.07725109644006523,0.22004909820922558,0.14924624641048512,2024-08-15
164,0.1209912869441753,0.09341615940892188,-0.058093418885975634,0.21582069605649945,0.14516148198973378,2024-08-16
165,0.11606199272189088,0.0935560216421892,-0.060365560087665804,0.21666782167053888,0.14752042107764574,2024-08-19
166,0.12128132079243889,0.0890617613214858,-0.04462698423304001,0.21940752182354983,0.14843543274950477,2024-08-20
167,0.12005118711408029,0.08301760211909709,-0.032077083321494615,0.21050407896732382,0.15541250722652244,2024-08-21
168,0.12139714319133277,0.09265651648485887,-0.048550860228075976,0.2236128742289214,0.161102922819244,2024-08-22
169,0.12102146007566712,0.0893941897067845,-0.040582431045251166,0.2284070943992229,0.14990598144503497,2024-08-23
170,0.12126782739250379,0.08304492391815838,-0.031014289566923314,0.2206299696623406,0.141546301839804,2024-08-26
171,0.13675244416061888,0.08453627738928185,-0.010404465097606175,0.2503813462723443,0.15296715258106341,2024-08-27
172,0.14235192097398572,0.07666913275051111,0.008364147037848602,0.24508294706076694,0.14723571456102924,2024-08-28
173,0.14488687820841553,0.07797787011201229,0.010296933488381788,0.25327296210235395,0.1489244756806869,2024-08-29
174,0.15039360872039395,0.08300787392356244,0.004878665740088328,0.26348927135500433,0.1589105826696502,2024-08-30
175,0.15756321178809057,0.08217488387464907,0.014412809181430397,0.26841250596317057,0.167392341191555,2024-09-02
176,0.15997804559811804,0.08520593016283409,0.014126711182261609,0.2790939880085692,0.17608680713643365,2024-09-03
177,0.15861844474083772,0.07525313661553287,0.027431622677522416,0.2583399959978372,0.18040052155939534,2024-09-04
178,0.15507615304234307,0.07835152076936736,0.018281052905568584,0.2616107491170878,0.15987901846567842,2024-09-05
179,0.15411534759398596,0.08444467398551261,0.00580027326696908,0.26422657803093275,0.1696756063104814,2024-09-06
180,0.16210937193811875,0.08571626677223262,0.010760155212823808,0.27156520105503446,0.17133807714054372,2024-09-09
181,0.16855739063325154,0.09183272969686046,0.012589557502892257,0.29472671550326535,0.17683169984138924,2024-09-10
182,0.17452534625070895,0.08494786711253147,0.029739197216281932,0.2886627770148007,0.17856691061479668,2024-09-11
183,0.1753159235607638,0.08605881067980271,0.021930919551326866,0.2824814675711511,0.1845866991804488,2024-09-12
184,0.16961819657279276,0.08540486176336218,0.01654574957678534,0.2730862063316779,0.19576516639153074,2024-09-13
185,0.17103704471229034,0.08061202776330635,0.02461328703170018,0.26409952310853235,0.2024749773181711,2024-09-16
186,0.16821843382503915,0.08163756175589029,0.01685722808625112,0.2583711198958287,0.19368488356939673,2024-09-17
187,0.15325773280998636,0.07885120300142416,0.005678195884038173,0.23953149144721753,0.1806291108317084,2024-09-18
188,0.15003542598124162,0.07778488616751063,0.009497718085473617,0.24802023702840836,0.16928790891951162,2024-09-19
189,0.14881362104962254,0.07921767201504293,0.008636560577820696,0.2552528661224789,0.16164701837811135,2024-09-20
190,0.13933385708925689,0.08643561859810386,-0.02390092718991077,0.23433946453765309,0.15841137811620865,2024-09-23
191,0.13602218763863838,0.09041589584612386,-0.03408343359847665,0.23510154968350427,0.1520727422088506,2024-09-24
192,0.1421873737645694,0.0900956412254476,-0.02754752028410934,0.2409325124238506,0.1706109042909325,2024-09-25
193,0.13970972648281005,0.08513832165111666,-0.018666876257658838,0.23039220842273989,0.1682863758223918,2024-09-26
194,0.13261811663235284,0.08433852648432648,-0.02495865335009828,0.21825088640732937,0.1660516717028,2024-09-27
195,0.12824081668018653,0.08716461198719652,-0.03842093304475391,0.2098337658978422,0.15279787774585607,2024-09-30
196,0.12645150430914787,0.08817887780414128,-0.04435836251670322,0.20799531207341238,0.1518318575594566,2024-10-01
197,0.12296195963987644,0.0890213694354047,-0.04179054646052738,0.22059442565854903,0.1309547474527526,2024-10-02
198,0.12332151910479391,0.0912274525165736,-0.04059194917115594,0.22472974968641513,0.14237356996045647,2024-10-03
199,0.11834010264728675,0.09994911725376576,-0.06175055001230867,0.23270248049034215,0.14775455240868784,2024-10-04
200,0.11515112215467185,0.09936851534770068,-0.06358385783137877,0.2340710545494511,0.15101172253694717,2024-10-07
201,0.10821731485040735,0.09723916677127784,-0.06178249698337268,0.22625728272683587,0.13883997308364449,2024-10-08
202,0.0994579652578381,0.1013038786428872,-0.07504106846953196,0.23179297388250553,0.13047734536717503,2024-10-09
203,0.10384836072654083,0.10697478358367685,-0.07598227075319708,0.2530608511255079,0.13249012795246684,2024-10-10
204,0.09713402871804841,0.1043587377277976,-0.07332997876589331,0.2510747284531074,0.11597617669213411,2024-10-11
205,0.09547298214947372,0.10777041724664178,-0.07601054976360089,0.25680672320143527,0.11089759827327139,2024-10-14
206,0.09956931943332474,0.10448471201502124,-0.060034520753995846,0.26183422262016887,0.09822324440664776,2024-10-15
207,0.10491043458627805,0.10104252306878753,-0.031078736714114985,0.2764860625858243,0.09736471310979344,2024-10-16
208,0.09577967006367513,0.09684630875923618,-0.03747998813059228,0.25493283444648984,0.09486350254462428,2024-10-17
209,0.09953924535585763,0.09738297041366412,-0.03255290710777903,0.2616405615680777,0.09548234239524422,2024-10-18
210,0.09960259490850612,0.08701628244946565,-0.01083186797643032,0.2481044755787014,0.0976893180392806,2024-10-21
211,0.08864574943209647,0.08674993726132227,-0.011512693690451048,0.23570268449055232,0.0870526260713762,2024-10-22
212,0.09210122288580551,0.0910377260181282,-0.018310252660804438,0.24403340734651824,0.08043409645661725,2024-10-23
213,0.09004575032626516,0.0943516646022574,-0.02263801473194993,0.24450897147163353,0.09087364064372938,2024-10-24
214,0.09118108821197177,0.1006133326440978,-0.02848273563212711,0.26403001046833174,0.07487966748422203,2024-10-25
215,0.09541017661205428,0.10276702243252556,-0.028431217373674156,0.267349252016051,0.09317373718465594,2024-10-28
216,0.09278609619960784,0.1098635550894257,-0.045719168342907346,0.2670098280777098,0.11513049785931484,2024-10-29
217,0.08735142202565771,0.10609874673373884,-0.03795522388838779,0.2536643663875613,0.11674250547857201,2024-10-30
218,0.08666865643443707,0.09938244706467987,-0.03457878749536847,0.23852391359852643,0.11864333291855544,2024-10-31
219,0.08206523107202794,0.09972573420841901,-0.038834231563225186,0.23456342350736148,0.10951015700775435,2024-11-01
220,0.08232593685134415,0.0997669243679007,-0.033634808117325,0.23855142766645288,0.10811562447083212,2024-11-04
221,0.07763904219216419,0.09072434435023848,-0.03436359208778228,0.20985244185333762,0.10846032991359311,2024-11-05
222,0.076772949556465,0.08954382249777391,-0.03750951090198751,0.20483723795519837,0.11328038180810185,2024-11-06
223,0.06935463960994348,0.08935737063958103,-0.03111183497093828,0.20197007842861958,0.0993301360602219,2024-11-07
224,0.06895447810949322,0.08986953505494046,-0.04055158806549308,0.2061392860459561,0.09521896182764822,2024-11-08
225,0.07111713337394965,0.09449828928867578,-0.037281482528551124,0.21499554327622517,0.09809342284214795,2024-11-11
226,0.07178946523592056,0.09160240109183773,-0.03481693415994325,0.2053368081472433,0.10146252027282254,2024-11-12
227,0.07048452560407689,0.08905333635877703,-0.03483045802608542,0.2064898937365265,0.09375806697461475,2024-11-13
228,0.0678540950880477,0.08612196556912115,-0.03634622484108274,0.2038623557373329,0.06966342825126004,2024-11-14
229,0.0564438169205298,0.09119015838864585,-0.04945640629152814,0.20722182296517144,0.041672190341296655,2024-11-15
230,0.05309860524345582,0.08563986774636775,-0.04407007038774402,0.1976597044992756,0.04233153403725276,2024-11-18
231,0.05394962136325163,0.07560289685905278,-0.03655383033140547,0.17975747131143627,0.04100832986937952,2024-11-19
232,0.055648324385519275,0.0810541838683196,-0.03768828336713459,0.1915835101577752,0.029030050862238976,2024-11-20
233,0.05386261268824895,0.08076219021383996,-0.03340953158750504,0.19101679425043838,0.019868340190854816,2024-11-21
234,0.049961377387818764,0.0882307769293888,-0.04229173576253498,0.19503210785565406,0.012166492252719818,2024-11-22
235,0.04614349765120855,0.09841916195638922,-0.04970199097497874,0.20332761075007721,0.013113746163527562,2024-11-25
236,0.03748353831543057,0.09519737756668706,-0.05852279147168871,0.19748318204144755,0.011460101813580703,2024-11-26
237,0.039463270588433776,0.08964966520257503,-0.05737267679075586,0.1939456125198198,0.010567395994231621,2024-11-27
238,0.03778473961388238,0.08643364670918915,-0.04357493174327576,0.18465124093956398,0.0009907826965003252,2024-11-28
239,0.03778462395792033,0.07822125880252881,-0.04154515089950139,0.1696739557883904,0.006343852993723198,2024-11-29
240,0.042581058757054625,0.074420547934532,-0.037923698191931754,0.16382539329718426,0.0016664787352116406,2024-12-02
241,0.051391976866765644,0.06921974280267203,-0.03054997564416506,0.16748163812555772,0.023310510652167382,2024-12-03
242,0.05412143843496244,0.07223974218982945,-0.04058706909369436,0.1776947096160446,0.03679313211328572,2024-12-04
243,0.05141452912624407,0.07495719962087763,-0.04712625394822367,0.1807268872929777,0.030883328402946608,2024-12-05
244,0.04968505457482797,0.06890866536814096,-0.042706223243325736,0.16461577131875327,0.039557253405375414,2024-12-06
245,0.04187910956384737,0.07417480906375447,-0.06627492714704308,0.15416395392056548,0.04103664948888275,2024-12-09
246,0.04022273485357679,0.07231105080381621,-0.06121077979427614,0.1571861716832479,0.03634630702222341,2024-12-10
247,0.04168530427332064,0.07709577249054321,-0.06659654898036349,0.16830820512083977,0.03785324086935282,2024-12-11
248,0.03621574812350199,0.0836528056125143,-0.07944521989525966,0.17429145168816218,0.03347847416966876,2024-12-12
249,0.03483797074675719,0.07935220675726991,-0.07072361315007902,0.16493255821919628,0.025494767529482765,2024-12-13
250,0.032818463354281735,0.08135071652727094,-0.07471550252808545,0.16522626282878194,0.015091506837421775,2024-12-16
251,0.027554758835751536,0.08254345960304889,-0.08089518936172913,0.1594680443928369,0.026407795081725194,2024-12-17
