day,cumulative_returns_mean,cumulative_returns_std,cumulative_returns_min,cumulative_returns_max,cumulative_returns_median,date
0,-0.0015379487706569162,0.006007197212122951,-0.0073215611030830186,0.008137740565277385,-0.004884157070770612,2024-01-01
1,0.005973103988606843,0.009537859114803785,-0.009986374098892359,0.014353470157116854,0.01153333470079465,2024-01-02
2,0.009657041040380477,0.009468458888681572,-0.0019232920011448273,0.025507322126109955,0.0087047171396879,2024-01-03
3,0.011993727311794333,0.010821928040652322,-0.004089451373857966,0.027442241091091057,0.01485041716213864,2024-01-04
4,0.01061748747089548,0.011346932404710689,0.00014228373350833046,0.03197667261311854,0.006335647245529152,2024-01-05
5,0.010247560463520022,0.015467978994014754,-0.004986285503614241,0.03886381142340967,0.0028517812074049242,2024-01-08
6,0.013227303841283077,0.011538977811566454,0.001737469808910097,0.032851901521410376,0.009138239748705423,2024-01-09
7,0.014666649613079886,0.012197363381401441,-0.004411471556524216,0.03248017035066186,0.012238174757230214,2024-01-10
8,0.017134538564199886,0.011008854621396818,0.0011677900533570984,0.028396993694500328,0.022010899250064497,2024-01-11
9,0.01943234499134494,0.014857028813928065,0.0010622374445701244,0.037812249880316395,0.02636899835115747,2024-01-12
10,0.026728484710054356,0.013196433954524162,0.00916673681999658,0.047588023443250194,0.028258768121536715,2024-01-15
11,0.028242454792042394,0.013234753157318138,0.008633565115197195,0.045300356950821685,0.02425212364059659,2024-01-16
12,0.023599293278318046,0.015370298237529246,0.006501913255403613,0.049498130655577066,0.020377323402619885,2024-01-17
13,0.02300652719610885,0.019812841420214035,0.00024270019544259114,0.05376867253952988,0.02176691225057148,2024-01-18
14,0.020285607294808616,0.022179817029463183,-0.007116902129312819,0.05513384499299456,0.026419876361975625,2024-01-19
15,0.021176937049263933,0.020995214429521195,-0.004987915560969669,0.05267161239610996,0.027184075480085168,2024-01-22
16,0.023081837942507046,0.019765884713233227,-0.008397984104000833,0.04774596733088532,0.02319964812395514,2024-01-23
17,0.020089083813648358,0.018604410103218016,-0.0014236646973162514,0.05109111464153959,0.010291916826245862,2024-01-24
18,0.024400807180171746,0.016636219886038202,-0.0009384707840791595,0.051031523385982824,0.02334169061336433,2024-01-25
19,0.022713134636213005,0.024168075637592525,-0.010804525034014967,0.06067801945632145,0.01866461031237332,2024-01-26
20,0.019947015748674725,0.02194261114785802,-0.007981744008814018,0.051778577946048676,0.01032103280639185,2024-01-29
21,0.02260216771312342,0.025226127897414304,-0.004760382062742985,0.06561419456045114,0.00890110799633037,2024-01-30
22,0.023227976131595596,0.02788313423161687,-0.01246397995456594,0.07026903550594321,0.013212237512695735,2024-01-31
23,0.02417982985279745,0.03127271175549149,-0.02085485878781479,0.07454887512491215,0.02279548036193657,2024-02-01
24,0.028017878515378136,0.030872259680819827,-0.009166660570664842,0.08096394987280298,0.022712228573790627,2024-02-02
25,0.035925298924770144,0.03454257799753578,-0.010030496336101202,0.09373438703346926,0.037031615369298,2024-02-05
26,0.038906441051286024,0.03429603318376591,-0.008399131422538786,0.09338870368557739,0.039177509692221335,2024-02-06
27,0.037976316324381254,0.03157751039432592,-0.010463618052759416,0.08362789286384253,0.04407394460038638,2024-02-07
28,0.03771991289830277,0.03487087428422154,-0.01934608426205331,0.08373691772428682,0.04038037792985927,2024-02-08
29,0.03393720616814451,0.0351389830061146,-0.025766022572171754,0.073671162949416,0.04870042439513633,2024-02-09
30,0.03817866002852486,0.040391171540725745,-0.02675817944136072,0.08219320238543992,0.0527108980668658,2024-02-12
31,0.0361080225671744,0.038278498788524344,-0.027721521670510785,0.08094506516196076,0.035408408268978064,2024-02-13
32,0.0328450012592723,0.04244362599638532,-0.0358617250164035,0.08693140145823142,0.03947473569766147,2024-02-14
33,0.027744120105547766,0.04394584524416241,-0.04675547680288994,0.07848415214032323,0.044051822508471616,2024-02-15
34,0.021235011415116568,0.04497693447850423,-0.05350182711132068,0.07465990171027626,0.03803358059816708,2024-02-16
35,0.023391282749286323,0.046373137127873436,-0.051374278827434394,0.07713096804190545,0.04825282925548269,2024-02-19
36,0.0211682200157562,0.046435893175846905,-0.04444501680510604,0.08893606699837164,0.02940221610203464,2024-02-20
37,0.01751013112254791,0.04608315705555995,-0.05730460128201731,0.07523132051794446,0.029373114779390086,2024-02-21
38,0.016073551961143018,0.05049354783272737,-0.06047382821443148,0.08405047542048316,0.0348968266885088,2024-02-22
39,0.012094336554361495,0.054052930323970474,-0.06962064914471466,0.08566328072774043,0.030263717448749006,2024-02-23
40,0.014160453527127404,0.05518026109950722,-0.06568455397083695,0.09560887745685576,0.0258573311344501,2024-02-26
41,0.02179173271998138,0.05858163236829626,-0.06169213734285117,0.10956129596115538,0.02996485157704698,2024-02-27
42,0.01981384229386742,0.05766439861024723,-0.0656212433107558,0.10846063115118354,0.02977850123680592,2024-02-28
43,0.017100238878525187,0.05293318438726536,-0.06628141115539521,0.0955299773006093,0.020128659444837327,2024-02-29
44,0.015826554327840813,0.04846780123213662,-0.058009753630302474,0.08963349550414046,0.025889815627701873,2024-03-01
45,0.01909987701264577,0.049659819373519355,-0.0596545474671758,0.09096888128400638,0.028012698070933872,2024-03-04
46,0.018129958017312653,0.048876220224109174,-0.0557648830867552,0.09039435341985835,0.021107668030259763,2024-03-05
47,0.01867787006153403,0.04527988694435641,-0.05130133072408205,0.08010986616545179,0.022146439194363765,2024-03-06
48,0.02017063935154382,0.042109120549810634,-0.037974279165404856,0.07998962672458365,0.015141199660153815,2024-03-07
49,0.01917437429877191,0.03902549640639772,-0.034209884314799544,0.07479358772367783,0.014095815837259495,2024-03-08
50,0.02430801006615515,0.032893355399221225,-0.017903133374313818,0.06843309492631322,0.00904023951893751,2024-03-11
51,0.027488610533406586,0.03262696100664886,-0.01930566699247982,0.07378147068832464,0.020490766076904254,2024-03-12
52,0.031131708931183156,0.03350900123244771,-0.019166519949025407,0.076289045949258,0.02625937388704691,2024-03-13
53,0.029664431768755772,0.0349992912682914,-0.02255085594596662,0.07609882778329857,0.030781226245085502,2024-03-14
54,0.02680547319227968,0.03176934074669844,-0.023661848413118358,0.05697904584799929,0.04302094736413675,2024-03-15
55,0.01827061827147891,0.025824393633190317,-0.022795629583254207,0.042137026696217994,0.03396317775471425,2024-03-18
56,0.02233870112298215,0.029159309741740136,-0.030125221265233093,0.04812204795453634,0.03987978019365701,2024-03-19
57,0.020814690987829308,0.032301545839244605,-0.04085047864572833,0.04545589265646921,0.037852500720633175,2024-03-20
58,0.02641158948697444,0.03483979986870997,-0.03505928693519689,0.06040527068491319,0.03972969090627565,2024-03-21
59,0.025863423755697813,0.03134763913412075,-0.03245457744242286,0.059831547090694714,0.03154696020912895,2024-03-22
60,0.02148155670181262,0.026833282341629357,-0.024910961939761278,0.054173425463064584,0.029957376108250555,2024-03-25
61,0.012040129310181636,0.02630485202991893,-0.030963698276931684,0.043295349854055365,0.009734768142305672,2024-03-26
62,0.011944030158705442,0.022417315903397704,-0.025601494227464272,0.035333111134687734,0.01467359128225576,2024-03-27
63,0.010808405225732499,0.026961919468123235,-0.033577788111775364,0.03602447774525164,0.023127722505670745,2024-03-28
64,0.010668277530899939,0.027607739624863275,-0.03306718702266853,0.04617787863738387,0.02192118116619679,2024-03-29
