day,cumulative_returns_mean,cumulative_returns_std,cumulative_returns_min,cumulative_returns_max,cumulative_returns_median,date
0,0.002103259958815151,0.0036356438826332968,-0.0025662181875303336,0.007547539213149657,0.0018268122978579715,2024-01-01
1,0.0019656900364365404,0.005118238293180104,-0.007570466224564032,0.0077870404248256975,0.0033174936500732777,2024-01-02
2,0.003284297703543304,0.009610006872507914,-0.01412708099641291,0.014911248851682712,0.005142988701440698,2024-01-03
3,0.00355480371783623,0.01242164806912937,-0.012478390376551296,0.02532204100033897,0.000834272003936487,2024-01-04
4,0.004229505664507682,0.016149838954705047,-0.014671798737875719,0.02677774847088421,-0.00022465388894343796,2024-01-05
5,0.0044307221282516625,0.011332187657139023,-0.011655626408393127,0.016512755164228565,0.008791990467797328,2024-01-08
6,0.004377841952716866,0.009797179218780417,-0.007893029323493339,0.015920262654251616,0.005184389028180636,2024-01-09
7,0.005017820585091415,0.01200837635908925,-0.010274359940308009,0.020676191641249453,0.0033300544762557838,2024-01-10
8,0.008557973744451464,0.014106917718662763,-0.012094239692720277,0.027637725261618673,0.004602044728762467,2024-01-11
9,0.012566334164851511,0.017159244391351407,-0.008583840943917842,0.04265820364820194,0.008549219377566697,2024-01-12
10,0.011695709984575208,0.01793041007356265,-0.010998628625871976,0.03873449088899883,0.012162167518725342,2024-01-15
11,0.008945534905040043,0.02057005851413436,-0.014425187178380816,0.042116200086851574,0.007800366002447268,2024-01-16
12,0.006556561899989766,0.021787923861590466,-0.016140686870128484,0.045892785548994786,0.002856529718631151,2024-01-17
13,0.005613614774495845,0.023765637012792214,-0.023135980110569943,0.04743700641283288,0.0031898215386165774,2024-01-18
14,0.00894960835418852,0.0241501570542743,-0.024066065453189123,0.049744212530117515,0.010958056816344541,2024-01-19
15,0.007502128316868029,0.024526342539788536,-0.020360547852964594,0.048092140381448045,0.0077011683329453184,2024-01-22
16,0.01051544989653761,0.024818245387363012,-0.017791669438414592,0.052592017636341026,0.011365856440579636,2024-01-23
17,0.01198248851560908,0.02710293071592516,-0.024388945715623334,0.0497544407251711,0.020877201028951742,2024-01-24
18,0.015323975295333669,0.025924927241870992,-0.02042453011484735,0.05198633043330214,0.02520862376573696,2024-01-25
19,0.018306447014396942,0.028321400930904593,-0.02566536697734001,0.05070876381753231,0.028220724794041363,2024-01-26
20,0.01934850404738573,0.031053924307017266,-0.02123693341542432,0.06032570070575494,0.020438424201979055,2024-01-29
21,0.02156986015976674,0.0330640998331375,-0.021393332964469103,0.0641704020638143,0.022260783254534955,2024-01-30
22,0.023775286947569273,0.03042673734108331,-0.01340008126686465,0.06180529208380792,0.02983606023498364,2024-01-31
23,0.021779844712476272,0.029359467304318917,-0.012687737719265568,0.06090883616192899,0.02761986588925769,2024-02-01
24,0.0236500997803508,0.03098525402108205,-0.015728614121156892,0.06282368997644228,0.032437864128616045,2024-02-02
25,0.022608861176649085,0.028391970877789344,-0.018384049775859057,0.051846071853200115,0.030950066567490664,2024-02-05
26,0.02004335701041009,0.028027113248701222,-0.021912324113860904,0.05119110127504545,0.028504119764154012,2024-02-06
27,0.021666114791500758,0.0287083473552529,-0.019406474444261912,0.05909837951895969,0.03542660337831949,2024-02-07
28,0.0172269367657208,0.027092244191823187,-0.0258181795255068,0.05010485150257038,0.027954248245315005,2024-02-08
29,0.016398095084204044,0.02923058125422123,-0.03420812238323856,0.05199380899870065,0.023085327969695646,2024-02-09
30,0.015478190710456752,0.03185295211269549,-0.040017003585481103,0.05152001230097358,0.02971990111423839,2024-02-12
31,0.01796362597693557,0.033144158350983915,-0.03502724405367985,0.06337613531720954,0.022807857517099794,2024-02-13
32,0.017733819646738723,0.034909822241309896,-0.038010311279091824,0.061460610929740866,0.02825247155944277,2024-02-14
