day,cumulative_returns_mean,cumulative_returns_std,cumulative_returns_min,cumulative_returns_max,cumulative_returns_median,date
0,0.00027892821736865694,0.003370189620269142,-0.005350412440977226,0.00418801744575803,0.0008099231135545448,2024-01-01
1,0.0004342132431244705,0.003415182632292226,-0.006251775898792666,0.002979457448362588,0.0017484223852461955,2024-01-02
2,0.008642520037048084,0.0038366510636849947,0.0019937293165543934,0.013099349862179643,0.009324170309552793,2024-01-03
3,0.004928272392803667,0.00882217151764911,-0.0032800968134217845,0.020545149526014717,0.0025893229780789007,2024-01-04
4,0.006368226823800472,0.014454843779994278,-0.0200978025683638,0.02183310911972236,0.008673054747843523,2024-01-05
5,0.0006418310190666298,0.015474465629348313,-0.021731952049871883,0.022686150616319622,-0.004035628193565843,2024-01-08
6,-0.00961436003106848,0.016680912482138956,-0.03251370324989267,0.0172889241783325,-0.006566049573685451,2024-01-09
7,-0.00879382278784908,0.01765015888302821,-0.03483801458709923,0.018981930158468385,-0.013309179294702655,2024-01-10
8,-0.007939434840785898,0.016455574214200883,-0.03459941488101914,0.01162373174236242,-0.004632920356541836,2024-01-11
9,-0.0065416200779049305,0.018983196128811327,-0.03241278790108593,0.02328233405973945,-0.00374414601806905,2024-01-12
10,-0.004488229849302106,0.01707137941012665,-0.02995705595006759,0.017965208281557565,-0.0034797247364423134,2024-01-15
11,-0.007211310229021639,0.01701158283966107,-0.038025805350071495,0.010860895953628491,-0.0049155460629456416,2024-01-16
12,-0.013962187413094473,0.016274074254085707,-0.0403881905268384,0.004199128028814281,-0.017495303955452735,2024-01-17
13,-0.009935217186188816,0.015554448103417919,-0.033654003428590595,0.01157900680970303,-0.0063587099723662055,2024-01-18
14,-0.01532636967602281,0.021160967686562823,-0.04271317110153561,0.010589426137459945,-0.0035047984435202517,2024-01-19
15,-0.01229261064191305,0.03233542293291267,-0.06287592536208786,0.0288383440048694,-0.0009640785275629726,2024-01-22
16,-0.0071913051594978405,0.026762254731179748,-0.03911191718573004,0.02385117746242993,0.0016510341394495587,2024-01-23
17,-0.004996697240741366,0.02365585042341828,-0.03660270234284557,0.02109485810888434,0.00011473862963384818,2024-01-24
18,-0.0007337190592312304,0.015856478034224162,-0.0248008258674417,0.016260996217299928,0.003168563883907405,2024-01-25
19,-0.004247100628679124,0.010128963777869877,-0.01935261441285585,0.010227040040193591,-0.004902544798028541,2024-01-26
20,-0.00805079675780107,0.012703206534931965,-0.03100270733893884,0.004769817946524091,-0.0028442057740950544,2024-01-29
21,-0.003938331137994555,0.01683931613871859,-0.02539183180902993,0.01399980017660396,0.0028313983152421507,2024-01-30
22,-0.01410662206902471,0.016882563571713374,-0.042171436995253386,0.0032979050029084966,-0.005192099177952936,2024-01-31
23,-0.02175533554428799,0.010381769530827077,-0.037817649163903067,-0.005116796464346818,-0.021252156674127498,2024-02-01
24,-0.021224231334252174,0.015133817947287753,-0.04748445172107485,-0.003259503457142321,-0.017821019357912915,2024-02-02
25,-0.01841814505045134,0.01263825306711007,-0.03913312444648276,-2.41807645576797e-05,-0.01680196305886117,2024-02-05
26,-0.019043419295168416,0.020642883507649274,-0.04714147339496122,0.016845581008136046,-0.023959998222319534,2024-02-06
27,-0.015287125465512941,0.01666649324460235,-0.03384205330467538,0.009631415497552087,-0.021096896645512397,2024-02-07
28,-0.01984942349502199,0.01083427027611887,-0.02848991037229387,0.0011004644897905091,-0.022477544373513347,2024-02-08
29,-0.01903860735251839,0.010418125298470362,-0.030757188254897483,-0.0018681724735728489,-0.022766266835131166,2024-02-09
30,-0.01735835742373639,0.016591405643364115,-0.046476482144384934,-0.0008444908936565687,-0.007965096526024618,2024-02-12
31,-0.017873004087808432,0.016317925167703685,-0.048048068758107854,-0.0001756458552728546,-0.012203767774610852,2024-02-13
32,-0.013467572416380035,0.01912037582097749,-0.04333328960880001,0.013120934658084504,-0.007426523616736347,2024-02-14
33,-0.012261353613266034,0.014629813853217013,-0.03644225225324749,0.001954410710532928,-0.004868116028148517,2024-02-15
34,-0.006764273270453036,0.017115060669834044,-0.028069773613213722,0.012931787471537115,-0.0036645795825691607,2024-02-16
35,-0.008409996503699868,0.0061705184528476845,-0.016094927466364317,0.0018602297265331025,-0.010725235962226298,2024-02-19
36,-0.002781777114435191,0.012421645320747274,-0.012788303150315206,0.020009741214192633,-0.009593525887592769,2024-02-20
37,-0.006931283449666714,0.017398627471424375,-0.03709767658555041,0.01613870043044252,-0.003178240144926181,2024-02-21
38,-0.008293992155709607,0.033195519431875466,-0.06405322220701304,0.03507992360766976,-0.009467209002658739,2024-02-22
39,-0.012420783406243464,0.0394907856057953,-0.07591773433776694,0.035767741355428484,-0.016217648381546712,2024-02-23
40,-0.015038736432988208,0.027178668793810958,-0.05189235241137424,0.02099248354283989,-0.009928356694758889,2024-02-26
41,-0.021358168813308633,0.03315049859197204,-0.07542262176789494,0.014503305292784097,-0.021242504654035543,2024-02-27
42,-0.02877073633114178,0.03725939004844508,-0.08938993485552071,0.015330813153658918,-0.026325083814733086,2024-02-28
43,-0.029046400138951878,0.03882351506292596,-0.09638703473176313,0.013107840627110567,-0.017925994455844196,2024-02-29
44,-0.024358313446495528,0.04579436732320244,-0.10111057058071837,0.02360263005896024,-0.012227697932776005,2024-03-01
45,-0.028538605137214446,0.048424738950085755,-0.1048495349006835,0.03259584100417001,-0.019221284006875616,2024-03-04
46,-0.030333126836086112,0.0487438680053669,-0.09665228143761173,0.03031465663250099,-0.022691823269132883,2024-03-05
47,-0.031814412089752796,0.04984627686581303,-0.0911665725668811,0.0307227754103665,-0.030896131244210978,2024-03-06
48,-0.03336213578622018,0.051908721616827774,-0.10101053863747933,0.03943488012373764,-0.02936788561002368,2024-03-07
49,-0.03433463432096575,0.051666621935691354,-0.10398834407533752,0.022049170516945882,-0.02909260904346911,2024-03-08
50,-0.03588149979023347,0.059501304951664814,-0.1165354434771686,0.03370490379567581,-0.022166996505696313,2024-03-11
51,-0.037160910914201595,0.060259162288334,-0.12573461386566553,0.028711253456962682,-0.021881337153342062,2024-03-12
52,-0.035663247138023955,0.04949710334964322,-0.09811024710022687,0.03781927654871642,-0.034496371219942534,2024-03-13
53,-0.03636378302584573,0.04843945503993906,-0.09382203178520399,0.03759396955604277,-0.03328366391308779,2024-03-14
54,-0.02908268706315189,0.051947250176625354,-0.08911616882052842,0.054585202423474755,-0.028503474177893007,2024-03-15
55,-0.037740133673867374,0.04694771839357131,-0.08146107594117458,0.04971449709177955,-0.04279692972622651,2024-03-18
56,-0.04267210303220011,0.04259577535763935,-0.08684073837368744,0.03240286307386819,-0.04569155167905892,2024-03-19
57,-0.04402194431848176,0.04218949519123108,-0.09249618460778841,0.03005265762140552,-0.05500579979515252,2024-03-20
58,-0.040404327848793595,0.04258424928635519,-0.0807730648022561,0.03706862225575769,-0.054534110774699385,2024-03-21
59,-0.04050905029789607,0.04077980504757134,-0.08807082394850263,0.03102854998476956,-0.042114083653999046,2024-03-22
60,-0.04342245033306458,0.03807223838285131,-0.08556410555086036,0.019503161317603546,-0.04722019650452025,2024-03-25
61,-0.04260210180186759,0.04216238068768248,-0.09091515667729866,0.02017389585811502,-0.03203222392020211,2024-03-26
62,-0.03717745942454631,0.0492071360273375,-0.09582828690159462,0.03542774387529479,-0.051283275261391426,2024-03-27
63,-0.036375827104579095,0.04816623434379614,-0.10171441772870582,0.026068625724659844,-0.04453362561492491,2024-03-28
64,-0.028973754052942224,0.04306758888548609,-0.09784885103280883,0.015612273971483681,-0.02357943096943549,2024-03-29
65,-0.031803099508870926,0.04230914432892825,-0.10393564222184093,0.017764353008257627,-0.03721064360339554,2024-04-01
66,-0.028496882279909673,0.049384445029860495,-0.11285284042579591,0.0310621985870303,-0.03240731743975089,2024-04-02
67,-0.026924946766060276,0.05031880226518861,-0.11990788571826672,0.02611391897498061,-0.014338198843228511,2024-04-03
68,-0.029249055449292884,0.05502463207891305,-0.11622811466535654,0.03362049210337115,0.00019152331683458534,2024-04-04
69,-0.02895080715227081,0.053721627238102594,-0.12111688317980251,0.02429350968220434,0.00011889270887333048,2024-04-05
70,-0.02857895251296012,0.055040259419094587,-0.1254175140195245,0.033956477371885896,-0.008672306678884634,2024-04-08
71,-0.023974234903199033,0.054724670943757,-0.11664726501385325,0.03432213384619209,0.002363669956118253,2024-04-09
72,-0.018488722176147786,0.05222425786904174,-0.1040634088696023,0.03585085910052044,0.010051545854347754,2024-04-10
73,-0.01573580064172706,0.04751367556797082,-0.0900930357387163,0.028807707932525295,0.01662016486430229,2024-04-11
74,-0.007019765035804459,0.051704105045922315,-0.08289735822750455,0.04052061878942537,0.02366638697580825,2024-04-12
75,-0.0057902086959369155,0.03843272289517597,-0.06368852290475968,0.040208395404956354,0.006673526932355234,2024-04-15
76,-0.0003789098612994923,0.04146922194618351,-0.0674835999636112,0.05412345078449321,0.0166839883401122,2024-04-16
77,-0.002690398808576422,0.036224613819931806,-0.05452098380822368,0.05293597535364558,-0.004074792020905549,2024-04-17
78,-0.0019016891220342558,0.041638316229554995,-0.04960285897104255,0.06496549126469708,-0.009939470888806201,2024-04-18
79,-0.004056780903802748,0.03552088170410447,-0.04102403767088514,0.06102434153936431,-0.01781822016145973,2024-04-19
80,-0.0007010579725267973,0.040053034465038544,-0.03141405147031229,0.07006427281408589,-0.028911584664182644,2024-04-22
81,0.001119068122732103,0.04471149032806921,-0.03655463522805469,0.08176128521109649,-0.0265237407814215,2024-04-23
82,0.004450613718597363,0.04692526461575721,-0.03385393917066426,0.09284031022846961,-0.01865837695600958,2024-04-24
83,0.0023449161886708093,0.041397965709143045,-0.034653106045254845,0.07861363481404227,-0.019033194419267097,2024-04-25
