day,cumulative_returns_mean,cumulative_returns_std,cumulative_returns_min,cumulative_returns_max,cumulative_returns_median,date
119,-0.061706255248302685,0.08399718964986255,-0.17469306156583098,0.06294032237601277,-0.08929229779510917,2024-06-14
120,-0.05757123098868444,0.08551944087836744,-0.17558674215026937,0.06476488240376144,-0.08089409325499919,2024-06-17
121,-0.0617409259429049,0.08910130623375873,-0.18102283655810714,0.07107868275474138,-0.09010969834005067,2024-06-18
122,-0.057182497003316526,0.08486075116716221,-0.1607332324699695,0.06171966219444869,-0.09537100645236618,2024-06-19
123,-0.05638403936722571,0.08451486120095794,-0.16575765144925392,0.06227540899782413,-0.09454132303902363,2024-06-20
124,-0.05611818704733249,0.09003540241793342,-0.1719100318861635,0.06812624192892569,-0.10182008398860476,2024-06-21
125,-0.058556349762233964,0.09384564468072262,-0.17180321818616884,0.06974548039794293,-0.11168042616478546,2024-06-24
126,-0.058895950998696135,0.0984163098952495,-0.18285856421266677,0.06880088413383834,-0.10186229576641537,2024-06-25
127,-0.05585105647700639,0.09305587738998515,-0.17037887984137112,0.07335974276377533,-0.09820855540712559,2024-06-26
128,-0.056092755704337895,0.09225481886200965,-0.1689754310414885,0.07907424834278576,-0.09759980089784903,2024-06-27
129,-0.055001940699033414,0.09940603726084839,-0.17823755657439,0.0821870491992911,-0.10069577658463214,2024-06-28
130,-0.05633791040114207,0.09918607858305772,-0.18951295476310404,0.07758833482920857,-0.0975466183503555,2024-07-01
131,-0.0614109605936324,0.10078425981260263,-0.1988358657094177,0.07227895449380872,-0.10532256656297878,2024-07-02
132,-0.05797349724365197,0.09977686593256052,-0.20687957465906515,0.07012418089481764,-0.08840390535004139,2024-07-03
133,-0.05465180792954629,0.09277476989981201,-0.18473443828905423,0.07027941876708699,-0.08515511970646006,2024-07-04
134,-0.05199793315389465,0.09859738619805955,-0.19505392624880813,0.08604829371040079,-0.07857470490498297,2024-07-05
135,-0.05057804284927232,0.10195047111507588,-0.20521242735130385,0.0964372863299865,-0.06545008492841464,2024-07-08
136,-0.05556856956310978,0.10499793770638195,-0.21594757826168076,0.09671992353312353,-0.06466636787247171,2024-07-09
137,-0.053101212106312044,0.10643209803550721,-0.22210925893734845,0.08887643468741246,-0.062376996153423736,2024-07-10
138,-0.0470168899477569,0.11654342260358534,-0.23086290737801962,0.1026205147561079,-0.056395549488253094,2024-07-11
139,-0.04499977173148299,0.11462101604813414,-0.22316709874447416,0.10415127034077032,-0.0580312055233293,2024-07-12
140,-0.04665125703118309,0.11540637104658166,-0.23139561297240452,0.10276608719086955,-0.05746987693308647,2024-07-15
141,-0.0489881906334072,0.11231047120748149,-0.220834292285096,0.10252242673694267,-0.06189464505578013,2024-07-16
142,-0.03933449896176204,0.11641676768164526,-0.2169182221703846,0.11862439793860435,-0.05574093537286551,2024-07-17
143,-0.04076157454068707,0.11973847186538918,-0.21828665830648142,0.12053618158741597,-0.05716699853926488,2024-07-18
144,-0.04696674060895312,0.12088907598676969,-0.22980088076170213,0.10955778647814318,-0.05318631574614663,2024-07-19
145,-0.044186536917593354,0.12224103470076242,-0.23090389037058867,0.11210956058462407,-0.04498009020575189,2024-07-22
146,-0.03966346359738608,0.11616020342769237,-0.21858577935094625,0.10296799804541745,-0.03865236681964457,2024-07-23
147,-0.05013831137017875,0.10741343609744913,-0.20926958039162147,0.08987411079790109,-0.05454667140346281,2024-07-24
148,-0.046123134985883454,0.10462365209708886,-0.19948497610029825,0.09352159854444331,-0.05944175331528545,2024-07-25
149,-0.047321853586334936,0.10329811861219268,-0.19494359241749115,0.09009914140154329,-0.07200320686674899,2024-07-26
150,-0.04563590652840881,0.10148343580754388,-0.19299177755803132,0.08869693478821317,-0.06599756848233418,2024-07-29
151,-0.0432472002694612,0.10555109988613962,-0.19113102782975655,0.10114634455952021,-0.07309397729481348,2024-07-30
152,-0.04273175724814602,0.10139429822638568,-0.18481305201298215,0.10224942323154473,-0.06768732000882027,2024-07-31
153,-0.045009961455450796,0.10077488646532823,-0.1836567094072452,0.1008350448727422,-0.06600133772413819,2024-08-01
154,-0.04438267677980372,0.09312119620037076,-0.16829390571010416,0.09785064710319791,-0.058759399398563894,2024-08-02
155,-0.03849775974976657,0.09420180796276963,-0.16375405570428192,0.10964904637215867,-0.04822622128088305,2024-08-05
156,-0.03293101211924034,0.10331287957291482,-0.16125157762887243,0.13618827200826122,-0.055625838458225996,2024-08-06
157,-0.034207747511548335,0.10568012088182477,-0.16965534320244646,0.14159219212537066,-0.059966949573174944,2024-08-07
158,-0.029276915892997902,0.10572395913061025,-0.1589291961395911,0.1550773020445957,-0.05799852814679807,2024-08-08
159,-0.03197872457810123,0.10508453324628872,-0.17482989658590442,0.14446706815142618,-0.04714166017814658,2024-08-09
160,-0.034686807895999136,0.10206352036127253,-0.18149844475682642,0.1272890291011648,-0.0506154171639841,2024-08-12
161,-0.03205463464089089,0.10751591642495606,-0.18582626772297095,0.1380105517311876,-0.050792657228022065,2024-08-13
162,-0.02871360262128466,0.10775359494896153,-0.18719130792932004,0.14269556781279147,-0.03699454749491271,2024-08-14
163,-0.024896301036763657,0.10646888489105345,-0.1780778126808661,0.1422834498758696,-0.023941749675614354,2024-08-15
164,-0.02118216849171233,0.10753296303541528,-0.17250357096586388,0.14366369305522175,-0.025817927297434262,2024-08-16
165,-0.02294332561819683,0.10962633545739875,-0.17713018485026832,0.14901954863791733,-0.023150948192057763,2024-08-19
166,-0.022131890024798494,0.10253593213979294,-0.17050348417074768,0.1335473762516235,-0.009268349965630307,2024-08-20
167,-0.015372762396882367,0.10425009518440785,-0.17126185312953157,0.14085834208908676,-0.007661908884197377,2024-08-21
168,-0.02048399813157169,0.10582162207186162,-0.1772802128382308,0.1393680878198469,-0.015339721591738908,2024-08-22
169,-0.023251264051911757,0.10277137564130501,-0.17734796063463687,0.13196506614796188,-0.025460636385930213,2024-08-23
170,-0.02353434870357878,0.10630521734463363,-0.1865529089344995,0.1398105644230725,-0.028676841751190674,2024-08-26
171,-0.028090002071450893,0.11028420671323894,-0.19546356662494913,0.14334764786062015,-0.035249747923710384,2024-08-27
172,-0.02354423498853988,0.112382069937923,-0.20420827706342215,0.14667632668194397,-0.018075446326231703,2024-08-28
173,-0.021261019079055178,0.12287503007584365,-0.2150995817104968,0.16792048557892025,-0.011069542764894913,2024-08-29
174,-0.023714678164490643,0.12382901489921683,-0.21962526929887793,0.16320081027419708,-0.015042022443235048,2024-08-30
175,-0.021267064323528272,0.12920714034060038,-0.22607087551773675,0.17406682886703795,-0.00790486799532919,2024-09-02
176,-0.017407212660931193,0.13652729124037835,-0.2378736410732456,0.18331635115931388,-0.004671351319396333,2024-09-03
177,-0.0075144166262037125,0.12875292634348617,-0.22141873578547944,0.17117245218997001,0.012837959888400308,2024-09-04
178,-0.006365790881389577,0.1329573906298879,-0.22966047750105312,0.16973125594874072,0.015576404602603233,2024-09-05
179,-0.008414791143563005,0.13254845635072604,-0.21946406186111977,0.17499984236085409,0.020035912701222625,2024-09-06
180,-0.008649769015995146,0.13126528423890835,-0.21454364456648245,0.17394368981229213,0.014178756751512367,2024-09-09
181,-0.011787904239046788,0.127622151234301,-0.210640002630622,0.17485575899233718,0.009696626043869117,2024-09-10
182,-0.009665183547217172,0.1262500736820021,-0.2160552716487163,0.16103851871686703,-0.0010023530221972,2024-09-11
183,-0.013156021021542563,0.12475175411333629,-0.2150616283102612,0.1554286161082168,-0.001066368072242474,2024-09-12
184,-0.011012242297861042,0.12736720665811074,-0.22120318014032114,0.1651003472130248,0.004110997085125634,2024-09-13
185,-0.009055318299443726,0.13190038129735654,-0.23139756771922504,0.16530957195313656,0.015609580118304045,2024-09-16
186,-0.010289434652748519,0.13475481646199328,-0.2333810001412736,0.17200912014319147,0.014112197247814207,2024-09-17
187,-0.013615610581895421,0.1415148507329422,-0.2468914008202987,0.1735108531387628,0.003982846774409188,2024-09-18
188,-0.025893352322466458,0.13945037473191238,-0.25600916175606747,0.15974120526762303,-0.0007862777001196308,2024-09-19
189,-0.027352947604523205,0.14159989716866814,-0.2650601818487335,0.1630893550836352,-0.00963293992929537,2024-09-20
190,-0.027082372517225183,0.14065019327468306,-0.25851515476800135,0.16310259386514558,-0.01419647620031994,2024-09-23
191,-0.030078472335308536,0.13936754478906616,-0.26289969228774646,0.15129991156767653,-0.002924656275059556,2024-09-24
192,-0.0345197608348623,0.14000884614029843,-0.27108197162089587,0.148391063299816,-0.007127247537707548,2024-09-25
193,-0.025428259231643137,0.14652680642996083,-0.2672224999622741,0.17134423922485653,-0.013114192649122502,2024-09-26
194,-0.03234477829558038,0.15275460328349677,-0.2701244933027649,0.18959279909592963,-0.037553269083701935,2024-09-27
195,-0.03291069499774864,0.1528913010995728,-0.27384347916669327,0.18791654094761068,-0.03197719332929749,2024-09-30
196,-0.035383855457729464,0.15392481534767283,-0.27726281253109464,0.18561324936093615,-0.04337088661376842,2024-10-01
197,-0.03384905267605176,0.15437079910129495,-0.2803788532124465,0.1877004659148831,-0.049746026686673384,2024-10-02
198,-0.03179377705237383,0.15515397205872122,-0.2760723009959756,0.19273454027526604,-0.06278658936343973,2024-10-03
199,-0.03345263645925558,0.15628667796474785,-0.2843242201763895,0.1888696535361949,-0.06363784437636577,2024-10-04
200,-0.036707466896641595,0.160561970612353,-0.2917044975647889,0.19637270877211455,-0.06190908029527831,2024-10-07
201,-0.029695849378205595,0.16164848755173156,-0.2891851558106334,0.19536663605108462,-0.062372887984381786,2024-10-08
202,-0.03559680951149382,0.15445962438055225,-0.28217712575651144,0.17746648258892161,-0.06847904191923748,2024-10-09
203,-0.03627645325729041,0.1488357731260371,-0.2860331652874305,0.16239138096242778,-0.03773622754498196,2024-10-10
204,-0.03582231112335532,0.14854934617248175,-0.2870725094910658,0.1655542782285231,-0.017800480880205805,2024-10-11
205,-0.04140973864270443,0.1421774532500177,-0.2816968115855165,0.1516940747433524,-0.02858179631091673,2024-10-14
206,-0.039337072386243066,0.13628848601937202,-0.26281657431583527,0.15437608472555508,-0.03971832790886931,2024-10-15
207,-0.03830813189872628,0.1344249312178594,-0.26057105426295935,0.15169449076659824,-0.03556616826439296,2024-10-16
208,-0.03582470843012133,0.14173775553954757,-0.2733529697898911,0.16305517646101952,-0.01917563496063368,2024-10-17
209,-0.04039004610936907,0.13710353720768256,-0.2679243565007059,0.15350171050125816,-0.033040936401371845,2024-10-18
210,-0.03875923503986376,0.13737888202254153,-0.26843272072150715,0.15153770644986864,-0.03689813445992152,2024-10-21
211,-0.03376001982493322,0.14654974587835048,-0.27869339484221556,0.17178718883085242,-0.02272123706723539,2024-10-22
212,-0.03364471232025377,0.1432566562677704,-0.27338151624666607,0.16843959939057696,-0.027657160566767702,2024-10-23
213,-0.03392690834612215,0.1491028134043739,-0.2939256429384458,0.1638727346923532,-0.01998831386257649,2024-10-24
214,-0.03583337083084563,0.14919968849011458,-0.29775098222230856,0.1558964258287996,-0.02899039198561948,2024-10-25
215,-0.031110875365612058,0.1494970491273855,-0.28995420449252984,0.16458521004564242,-0.03058839651129952,2024-10-28
216,-0.025253766469345428,0.15219942580391996,-0.2902532509971467,0.17394316148710343,-0.016427559176601658,2024-10-29
217,-0.023836525045425837,0.154518930106406,-0.29167823580193875,0.1802185244520702,-0.016221983462035405,2024-10-30
218,-0.015377825506698573,0.16132756748278357,-0.2965040981618571,0.1956587632198894,-0.006843329819693045,2024-10-31
219,-0.02130109942150178,0.156808432457631,-0.2935332877372854,0.1858768396296948,-0.018512669427448114,2024-11-01
220,-0.015429407542474372,0.15192035764488573,-0.2742992777123404,0.1937775955405865,-0.021661941439889087,2024-11-04
221,-0.015445678152685072,0.14877191142549287,-0.27243954321470876,0.18565277795415636,-0.01005253931122052,2024-11-05
222,-0.01409325923430631,0.1450272176113974,-0.26327189701924936,0.18651028437401385,-0.007197991403121606,2024-11-06
223,-0.010254347893375981,0.14218913476934772,-0.2547220606316094,0.1861921006316214,0.0043414366912126745,2024-11-07
224,9.128116017134146e-05,0.14577731228627694,-0.2457731126649555,0.20935201219986932,0.022600766782012505,2024-11-08
225,0.00446348161671215,0.14206420486115603,-0.23260653750936955,0.2107508860414602,0.012725585566353503,2024-11-11
226,0.0026670401697552527,0.1384782182205999,-0.22952488395909298,0.1999558480870598,0.015062565629750058,2024-11-12
227,0.002604467538310984,0.1383748068358504,-0.23141830051025747,0.19631889230036603,0.02293761229688651,2024-11-13
228,0.0032887485919658177,0.1398853341271838,-0.23541808953670063,0.1968260767023544,0.029102894746333652,2024-11-14
229,0.0024520503388521632,0.13939971080513314,-0.2358977822797168,0.19829432250799273,0.021412211688659255,2024-11-15
230,0.003400169873589087,0.13829234860400474,-0.22842548602308965,0.203597833489358,0.025428884434194554,2024-11-18
231,0.002340716021136924,0.13905973098923552,-0.2268735865694802,0.20927856398875977,0.01810198123972273,2024-11-19
232,0.00619828279236061,0.14511749645439787,-0.21887875944569046,0.23738324911522035,0.017012054989379077,2024-11-20
233,0.004831181345951641,0.14626722665005473,-0.21468636269036045,0.2447512874813722,0.008347204005740627,2024-11-21
234,0.00956105591807852,0.14300890598347124,-0.20997021898152557,0.23999507148612986,0.013022011937394273,2024-11-22
235,0.014205201586270233,0.14188149882280995,-0.20537154630763788,0.2390420581845054,0.022313005617989212,2024-11-25
236,0.010804018302828022,0.14550956998346432,-0.21722820785123065,0.2387359495167325,0.01634612229897825,2024-11-26
237,0.018751216629886415,0.13928453760505458,-0.20052091479666945,0.23448472057862668,0.02375448741053665,2024-11-27
238,0.013715453576049507,0.13900692822900207,-0.20137746565579495,0.23047542614979388,0.026399563061412223,2024-11-28
239,0.015663086037949546,0.13799390339204082,-0.20358312200484152,0.2240054053578422,0.020301923406901956,2024-11-29
240,0.01717854169884494,0.13843039240415023,-0.20014361256187174,0.2288493256428341,0.022035340081208554,2024-12-02
241,0.016993835216099852,0.13304964996358795,-0.1925906796023107,0.21978395596550349,0.026773895709623963,2024-12-03
242,0.020890203569911135,0.13103796015748928,-0.18118808930370223,0.2238863976004828,0.03661184841366483,2024-12-04
243,0.018295636197746122,0.13685563847223517,-0.20020588067196388,0.21740276076584686,0.03371092862943703,2024-12-05
