timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2020-09-24,320.63,353.1,316.6,349.11,34306.52503,2020-09-24 23:59:59.999,11545864.4202627,8594,18763.58594,6303654.3332218,0
2020-09-25,348.96,358.12,337.57,352.07,24994.70154,2020-09-25 23:59:59.999,8663595.729398,6659,10837.86052,3755500.6790526,0
2020-09-26,352.29,356.43,346.1,354.0,14273.72029,2020-09-26 23:59:59.999,5018494.7866337,4726,5841.42306,2055818.6025695,0
2020-09-27,354.33,362.28,347.29,357.33,15073.42621,2020-09-27 23:59:59.999,5357555.1339333,4742,6531.6365,2322203.8646962,0
2020-09-28,357.71,368.19,351.87,354.13,15644.12652,2020-09-28 23:59:59.999,5643714.0372972,5060,7922.765,2860607.0893906,0
2020-09-29,352.73,360.52,350.09,359.22,16375.22504,2020-09-29 23:59:59.999,5815503.0206031,4577,9726.9965,3455007.8653429,0
2020-09-30,359.84,361.43,351.47,359.77,12879.30574,2020-09-30 23:59:59.999,4584925.6269044,4682,6398.6338,2274574.9262929,0
2020-10-01,359.92,370.25,345.19,352.95,23159.03274,2020-10-01 23:59:59.999,8290768.8292275,7851,10610.90626,3780963.7985737,0
2020-10-02,352.53,354.32,334.4,345.73,27649.14799,2020-10-02 23:59:59.999,9482861.2181161,6734,12368.22455,4247853.0444105,0
2020-10-03,345.77,350.93,343.7,346.01,9525.02352,2020-10-03 23:59:59.999,3306874.2635271,3102,4450.07136,1544995.5401147,0
2020-10-04,346.04,354.49,344.14,352.34,8859.81431,2020-10-04 23:59:59.999,3091891.7632737,2836,4918.06447,1716383.4259433,0
2020-10-05,352.53,356.08,348.72,353.34,9996.51572,2020-10-05 23:59:59.999,3522068.4134056,3768,4177.23791,1472051.6452252,0
2020-10-06,353.95,355.09,336.7,340.83,16085.61911,2020-10-06 23:59:59.999,5565405.4417378,5590,8126.59714,2806810.7169701,0
2020-10-07,340.61,342.82,333.11,341.83,13365.0807,2020-10-07 23:59:59.999,4533275.8432866,4757,7635.33741,2589513.8973671,0
2020-10-08,341.84,353.32,334.28,351.11,16265.70642,2020-10-08 23:59:59.999,5601576.5894724,5729,5745.9882,1979188.2160289,0
2020-10-09,350.86,368.49,347.43,365.36,17712.51048,2020-10-09 23:59:59.999,6375404.0114754,6233,6434.86853,2312043.1694351,0
2020-10-10,365.02,378.51,364.84,370.87,13788.49464,2020-10-10 23:59:59.999,5148772.9192168,4276,7417.87057,2769295.6813287,0
2020-10-11,370.81,377.7,369.33,374.45,8559.02583,2020-10-11 23:59:59.999,3195812.8369969,2462,4789.78668,1790038.988681,0
2020-10-12,374.01,395.0,365.76,386.71,13475.88045,2020-10-12 23:59:59.999,5126247.1866133,4395,6355.29756,2416990.7109849,0
2020-10-13,386.86,387.73,374.45,381.21,13249.3797,2020-10-13 23:59:59.999,5057875.6133446,5067,5802.13645,2217452.8728908,0
2020-10-14,381.54,387.61,373.38,378.73,9690.30899,2020-10-14 23:59:59.999,3676977.62089,4059,4445.52796,1685945.0026328,0
2020-10-15,378.86,382.0,369.7,377.94,14120.9906,2020-10-15 23:59:59.999,5300070.4851775,5751,6681.91428,2504261.5060571,0
2020-10-16,377.89,379.89,361.43,365.63,19178.1487,2020-10-16 23:59:59.999,7080888.4953764,6404,8600.27293,3175417.2223537,0
2020-10-17,365.57,370.45,363.67,368.39,4764.33791,2020-10-17 23:59:59.999,1749585.7666027,2281,2450.23832,900098.1077877,0
2020-10-18,367.84,378.54,367.64,378.4,4864.25555,2020-10-18 23:59:59.999,1818490.988562,2313,2745.48844,1025846.2666694,0
2020-10-19,378.34,384.58,372.71,379.49,11695.33354,2020-10-19 23:59:59.999,4426733.5967654,4424,4162.36245,1575222.7057864,0
2020-10-20,379.39,380.89,365.6,368.88,13657.01246,2020-10-20 23:59:59.999,5070824.5995737,5222,5534.51779,2053384.050122,0
2020-10-21,368.96,402.22,368.27,391.06,22534.60133,2020-10-21 23:59:59.999,8763554.1793851,9227,8384.00119,3258552.6462677,0
2020-10-22,391.02,421.28,391.01,414.5,17038.19539,2020-10-22 23:59:59.999,6997203.05104,6844,7024.41885,2880971.6538374,0
2020-10-23,414.31,420.0,401.97,409.39,12992.37885,2020-10-23 23:59:59.999,5352160.656688,5727,5949.11684,2448736.0546376,0
2020-10-24,409.7,416.99,407.54,412.53,7321.75528,2020-10-24 23:59:59.999,3020835.5305334,4349,2434.38877,1005120.1894835,0
2020-10-25,412.32,417.81,403.04,406.2,8677.89759,2020-10-25 23:59:59.999,3546916.205597,3666,4390.00895,1794506.5068758,0
2020-10-26,406.09,411.63,382.77,393.12,17405.04726,2020-10-26 23:59:59.999,6916283.7080685,6773,8310.08746,3303967.9036607,0
2020-10-27,393.49,410.53,390.21,403.87,14738.22834,2020-10-27 23:59:59.999,5914263.9102669,5798,5617.7905,2256334.245048,0
2020-10-28,403.13,409.21,380.72,388.41,16731.38969,2020-10-28 23:59:59.999,6564976.4925174,5791,7558.6633,2969148.535609,0
2020-10-29,388.76,393.95,380.92,387.5,13183.13229,2020-10-29 23:59:59.999,5127577.8875977,4996,5639.94224,2193015.3519753,0
2020-10-30,387.6,391.93,373.48,382.75,15285.95547,2020-10-30 23:59:59.999,5831069.8403837,5337,6364.28228,2426158.5533983,0
2020-10-31,382.68,394.18,380.82,386.89,8301.38386,2020-10-31 23:59:59.999,3218786.4347725,2933,4154.86532,1612363.7779528,0
2020-11-01,386.65,398.15,385.1,396.72,8558.53942,2020-11-01 23:59:59.999,3335989.778789,3481,3781.3239,1476991.1579,0
2020-11-02,397.01,404.71,378.32,383.16,17229.89551,2020-11-02 23:59:59.999,6728612.3487176,5322,7711.45823,3022718.1184485,0
2020-11-03,383.13,390.25,370.36,387.89,11414.74828,2020-11-03 23:59:59.999,4343892.4922217,3828,6152.44774,2339881.8452864,0
2020-11-04,388.32,408.66,376.89,402.4,18897.63067,2020-11-04 23:59:59.999,7434613.6122911,6088,8733.09754,3434540.8627883,0
2020-11-05,403.12,421.08,397.0,417.39,20369.72507,2020-11-05 23:59:59.999,8325234.6504317,6900,8385.79888,3429047.4155712,0
2020-11-06,417.2,458.71,413.82,456.35,27180.78099,2020-11-06 23:59:59.999,11875719.1454305,9050,14126.60236,6169453.3710272,0
2020-11-07,456.64,468.35,424.24,435.68,25289.67446,2020-11-07 23:59:59.999,11289312.5544275,8999,12356.28442,5507594.9393325,0
2020-11-08,435.46,460.71,432.57,454.51,13308.76739,2020-11-08 23:59:59.999,5947297.5390774,4470,6081.25521,2723045.9818872,0
2020-11-09,454.73,459.52,434.06,444.73,19687.96545,2020-11-09 23:59:59.999,8784964.8630058,6862,9450.4513,4213678.7466194,0
2020-11-10,444.78,455.0,439.09,450.39,12021.5319,2020-11-10 23:59:59.999,5385534.8039643,4503,4639.02424,2079539.8696959,0
2020-11-11,450.77,476.9,450.15,463.59,17977.74565,2020-11-11 23:59:59.999,8346675.2436807,6811,7883.70197,3659396.7181148,0
2020-11-12,463.65,470.69,452.19,462.97,21435.39883,2020-11-12 23:59:59.999,9865834.3076255,8125,7916.82302,3641488.5736979,0
2020-11-13,463.1,478.52,457.64,476.97,13382.78168,2020-11-13 23:59:59.999,6273512.4463378,6473,6850.38564,3218266.4047234,0
2020-11-14,477.13,477.98,452.7,461.21,14401.74084,2020-11-14 23:59:59.999,6650504.2550926,5946,6285.49144,2906694.2341899,0
2020-11-15,461.47,463.26,440.6,448.31,9214.27745,2020-11-15 23:59:59.999,4170151.4670103,4530,3737.63811,1690427.1280387,0
2020-11-16,448.2,466.25,445.7,460.5,10815.80658,2020-11-16 23:59:59.999,4948181.1893593,5659,3820.8671,1749506.5941236,0
2020-11-17,460.57,485.18,460.41,482.07,18480.21061,2020-11-17 23:59:59.999,8734850.3103836,7943,9275.40306,4377314.1892108,0
2020-11-18,482.51,495.66,450.0,478.95,25325.44849,2020-11-18 23:59:59.999,12094387.9314151,10856,12152.6802,5808065.1520727,0
2020-11-19,478.98,480.81,465.32,471.58,7313.1284,2020-11-19 23:59:59.999,3467711.5754519,3175,3624.64516,1720325.8035327,0
2020-11-20,471.84,514.69,471.29,510.0,19435.84611,2020-11-20 23:59:59.999,9711966.9938924,8353,10290.94054,5152369.2696807,0
2020-11-21,510.35,553.44,503.27,552.22,23805.75702,2020-11-21 23:59:59.999,12581167.2809238,11651,15235.04269,8053650.9793225,0
2020-11-22,553.39,581.19,510.0,560.85,22114.14084,2020-11-22 23:59:59.999,12108021.5529686,11060,9991.17827,5465440.9732839,0
2020-11-23,561.01,611.41,549.9,609.34,31311.29037,2020-11-23 23:59:59.999,18481518.0743871,14824,14774.27694,8695154.5202268,0
2020-11-24,609.47,623.46,589.73,605.07,26299.32324,2020-11-24 23:59:59.999,15968439.1097486,15144,12474.06714,7574534.4089117,0
2020-11-25,605.29,606.19,554.25,569.51,29349.57195,2020-11-25 23:59:59.999,17274577.6052889,13682,15617.73766,9208153.6771481,0
2020-11-26,569.03,577.07,481.78,520.51,53889.71291,2020-11-26 23:59:59.999,27746792.1213029,24273,26911.90325,13812747.1812327,0
2020-11-27,520.88,531.03,493.78,518.35,20947.61891,2020-11-27 23:59:59.999,10761697.1200497,10356,7722.58026,3956885.7215511,0
2020-11-28,518.83,548.35,507.04,538.33,14315.22655,2020-11-28 23:59:59.999,7592655.2240114,7529,7090.8312,3742974.5448231,0
2020-11-29,537.92,577.35,530.79,576.74,11757.60537,2020-11-29 23:59:59.999,6483945.1850182,5583,5603.3275,3107787.7048848,0
2020-11-30,576.82,617.34,571.05,617.34,22964.42647,2020-11-30 23:59:59.999,13729698.7116517,11209,12141.26591,7270913.3998262,0
2020-12-01,617.32,637.0,560.0,585.66,35093.19781,2020-12-01 23:59:59.999,21162156.2937087,17192,18992.60451,11490702.4157792,0
2020-12-02,585.51,604.81,575.23,597.23,12029.29772,2020-12-02 23:59:59.999,7109960.2523417,6746,5494.64362,3247518.6467759,0
2020-12-03,597.18,623.59,586.08,616.46,14816.27823,2020-12-03 23:59:59.999,8941122.2985865,7309,6280.62465,3801884.8177305,0
2020-12-04,616.46,620.66,565.84,567.92,11865.42791,2020-12-04 23:59:59.999,7022727.7451654,6830,5262.05108,3124093.4624493,0
2020-12-05,567.12,597.52,561.0,596.94,8652.08987,2020-12-05 23:59:59.999,5042516.501379,5588,3835.74706,2245492.1812474,0
2020-12-06,597.7,607.64,583.22,602.16,8415.17656,2020-12-06 23:59:59.999,5017478.3867791,4975,3898.57649,2324404.4535474,0
2020-12-07,602.31,603.19,584.28,591.87,7994.08707,2020-12-07 23:59:59.999,4752126.664079,3849,2400.21857,1425663.2111813,0
2020-12-08,590.85,595.15,548.69,554.81,14667.4225,2020-12-08 23:59:59.999,8401703.1912625,6824,7718.35093,4420803.5166903,0
2020-12-09,553.96,577.82,530.5,573.61,19089.34497,2020-12-09 23:59:59.999,10591305.9642724,7958,8707.87694,4827813.7879495,0
2020-12-10,573.83,575.59,547.58,558.92,9181.50935,2020-12-10 23:59:59.999,5148797.8849921,4651,4700.98994,2636392.9293523,0
2020-12-11,559.95,560.32,534.97,543.72,11537.48933,2020-12-11 23:59:59.999,6295074.444228,5921,5322.85493,2902600.1854746,0
2020-12-12,544.67,573.85,543.59,567.93,6808.47841,2020-12-12 23:59:59.999,3815839.4734129,3947,2974.99811,1666681.5320171,0
2020-12-13,569.5,597.06,563.3,590.83,9027.46128,2020-12-13 23:59:59.999,5265799.3263494,4408,3403.71834,1990864.172614,0
2020-12-14,590.52,591.49,576.01,586.13,5808.58073,2020-12-14 23:59:59.999,3396845.0008914,3158,2328.89219,1360598.1872647,0
2020-12-15,586.94,597.1,579.0,588.79,7196.891,2020-12-15 23:59:59.999,4227072.6972573,4904,2869.61359,1685120.555664,0
2020-12-16,588.79,639.33,581.0,637.81,21772.33259,2020-12-16 23:59:59.999,13418064.6985931,11556,8883.64462,5456669.4140442,0
2020-12-17,637.53,676.62,626.61,643.08,35900.64027,2020-12-17 23:59:59.999,23400759.650072,18296,19354.67431,12638880.7554147,0
2020-12-18,643.92,664.49,629.75,654.5,11940.60794,2020-12-18 23:59:59.999,7716499.5182482,7865,5744.68473,3715338.6520717,0
2020-12-19,655.07,670.69,646.14,658.72,11603.32888,2020-12-19 23:59:59.999,7628951.3419509,8502,5126.30934,3369984.9093219,0
2020-12-20,658.41,661.69,621.77,638.54,11759.98087,2020-12-20 23:59:59.999,7599533.6227542,7769,5527.39094,3575635.0498267,0
2020-12-21,638.33,648.13,596.15,607.98,17875.47286,2020-12-21 23:59:59.999,11125900.4805363,8772,8272.57289,5148233.8298805,0
2020-12-22,609.49,637.48,588.0,636.91,12470.0609,2020-12-22 23:59:59.999,7637917.8779881,7625,5839.75447,3580377.5772208,0
2020-12-23,637.24,638.1,551.75,585.18,27356.96313,2020-12-23 23:59:59.999,16706828.1167886,14978,10103.06265,6140364.9651722,0
2020-12-24,584.69,615.0,535.0,612.1,17324.75183,2020-12-24 23:59:59.999,10096156.6512588,10673,8164.49101,4759197.0034978,0
2020-12-25,612.68,634.12,604.04,626.47,11283.52338,2020-12-25 23:59:59.999,6985312.6876195,7852,5068.98396,3142094.184646,0
2020-12-26,627.0,652.26,615.26,636.38,16668.19292,2020-12-26 23:59:59.999,10578086.4834381,10380,7436.01274,4722058.87642,0
2020-12-27,636.75,716.26,625.72,684.23,39155.63905,2020-12-27 23:59:59.999,26456924.5494033,20829,18077.24677,12211800.3618285,0
2020-12-28,684.42,746.98,680.83,729.01,25763.51754,2020-12-28 23:59:59.999,18722928.5779667,15333,13120.68784,9548359.4513093,0
2020-12-29,729.02,739.09,687.64,730.91,16322.14243,2020-12-29 23:59:59.999,11686332.9725991,11430,7904.96509,5666688.7930608,0
2020-12-30,731.79,758.6,709.92,751.98,14716.41323,2020-12-30 23:59:59.999,10863902.9546102,9874,6176.92226,4557871.2494771,0
2020-12-31,752.5,756.04,722.0,737.27,18938.33743,2020-12-31 23:59:59.999,14010817.355559,9639,9212.44889,6826333.3491275,0
2021-01-01,736.9,750.39,714.86,730.79,15151.39095,2021-01-01 23:59:59.999,11120290.8268311,7556,6453.52273,4743551.3058977,0
2021-01-02,731.19,788.89,716.71,774.73,26362.64832,2021-01-02 23:59:59.999,20029633.5583372,13326,12818.29,9771034.7270975,0
2021-01-03,775.24,1021.85,769.61,978.54,87214.42384,2021-01-03 23:59:59.999,79755233.1999736,38852,33976.21653,30756312.6225649,0
2021-01-04,980.02,1168.0,888.0,1042.2,92359.90891,2021-01-04 23:59:59.999,93991954.0772573,52546,47903.64595,48820586.2194743,0
2021-01-05,1043.99,1135.42,975.0,1102.7,49173.19579,2021-01-05 23:59:59.999,52122270.8588889,32669,24667.84936,26155630.2067508,0
2021-01-06,1103.5,1216.65,1059.66,1209.87,51948.05131,2021-01-06 23:59:59.999,59656146.3232374,33189,27425.07649,31445034.5967085,0
2021-01-07,1212.62,1294.91,1010.19,1225.7,51128.93981,2021-01-07 23:59:59.999,62403026.133399,29818,27379.90954,33419101.9791735,0
2021-01-08,1226.49,1275.0,1064.64,1216.71,58076.50686,2021-01-08 23:59:59.999,69223657.733954,34002,28558.59292,33938764.9141354,0
2021-01-09,1217.7,1308.26,1173.05,1280.12,30239.30428,2021-01-09 23:59:59.999,37554486.6741681,21490,14011.3562,17360435.0955044,0
2021-01-10,1281.01,1351.5,1158.99,1256.23,58205.25802,2021-01-10 23:59:59.999,74989069.8138672,35888,30774.49726,39711580.7580566,0
2021-01-11,1255.39,1260.12,910.0,1086.44,142110.25644,2021-01-11 23:59:59.999,148756858.1850624,66021,70464.32555,73463651.2765839,0
2021-01-12,1087.18,1150.7,1006.01,1048.65,57895.78435,2021-01-12 23:59:59.999,62676779.4300296,27440,28507.81364,30937812.3590448,0
2021-01-13,1049.31,1136.92,986.01,1126.47,37485.23823,2021-01-13 23:59:59.999,39974802.1111832,20661,18113.04407,19314213.2470825,0
2021-01-14,1130.0,1246.41,1085.99,1229.45,48922.97282,2021-01-14 23:59:59.999,57631637.9744912,28730,25779.09159,30409698.5770213,0
2021-01-15,1231.38,1255.0,1058.37,1168.23,58864.46004,2021-01-15 23:59:59.999,69314697.081551,33230,27216.77009,32083254.0556937,0
2021-01-16,1169.68,1292.45,1151.96,1227.38,45301.65087,2021-01-16 23:59:59.999,55540559.7717007,29581,22680.65125,27750791.0965473,0
2021-01-17,1227.18,1269.42,1166.01,1232.09,35027.50285,2021-01-17 23:59:59.999,42627788.2387713,23628,18254.81585,22209416.0842034,0
2021-01-18,1233.33,1260.84,1182.66,1258.94,24708.78036,2021-01-18 23:59:59.999,30306337.4185191,16554,11982.94241,14715890.4487257,0
2021-01-19,1258.99,1440.0,1252.34,1366.93,68700.28919,2021-01-19 23:59:59.999,94426082.7022242,43914,35622.96715,48908012.0915782,0
2021-01-20,1367.72,1408.26,1231.0,1378.72,61750.07252,2021-01-20 23:59:59.999,81632487.9506627,40192,30657.46629,40574738.6109013,0
2021-01-21,1378.77,1388.82,1085.1,1109.42,77578.04174,2021-01-21 23:59:59.999,95240036.2805325,51713,40473.97681,49745922.584638,0
2021-01-22,1113.02,1275.34,1040.0,1234.0,62705.57263,2021-01-22 23:59:59.999,72876005.0307449,38549,31076.33178,36169325.9449388,0
2021-01-23,1233.32,1273.53,1197.66,1234.08,30705.67367,2021-01-23 23:59:59.999,38086819.1716259,20697,14333.7626,17761192.6494298,0
2021-01-24,1234.29,1448.0,1221.92,1392.15,49655.78506,2021-01-24 23:59:59.999,65976674.6550948,32102,25929.38777,34375693.0109358,0
2021-01-25,1394.05,1476.31,1294.35,1318.0,42934.46768,2021-01-25 23:59:59.999,60158621.4717944,33144,22270.05015,31270662.270933,0
2021-01-26,1318.54,1378.47,1243.85,1370.19,46963.20463,2021-01-26 23:59:59.999,62048239.0525484,32012,21880.35954,28932413.4667518,0
2021-01-27,1368.4,1374.76,1206.77,1241.1,53306.88068,2021-01-27 23:59:59.999,67765604.5270544,35378,25807.19692,32742699.8320738,0
2021-01-28,1241.61,1362.54,1210.09,1331.17,30864.63768,2021-01-28 23:59:59.999,40600034.3757828,22556,16584.19687,21829370.7729175,0
2021-01-29,1332.18,1440.3,1288.38,1378.72,52460.50315,2021-01-29 23:59:59.999,71956012.6005839,37668,26146.87318,35817124.5188931,0
2021-01-30,1382.57,1408.35,1326.61,1379.8,21350.51984,2021-01-30 23:59:59.999,29070519.3128018,16342,10730.06444,14604355.3320654,0
2021-01-31,1379.84,1382.1,1281.16,1314.31,17944.36633,2021-01-31 23:59:59.999,23814363.2794613,14916,9232.8515,12268676.3356562,0
2021-02-01,1313.98,1377.65,1271.2,1374.5,24384.3712,2021-02-01 23:59:59.999,32404195.0793283,20723,13045.31315,17410263.4947602,0
2021-02-02,1373.76,1548.18,1361.89,1513.06,53418.56019,2021-02-02 23:59:59.999,77567726.7964627,36725,29354.30345,42605288.7765511,0
2021-02-03,1514.24,1670.12,1509.42,1666.16,67445.08393,2021-02-03 23:59:59.999,107889337.9394114,44900,47493.2677,76468484.1566962,0
2021-02-04,1667.0,1697.99,1557.5,1596.96,43236.97483,2021-02-04 23:59:59.999,70803893.7967788,37121,21526.76737,35254620.1345117,0
2021-02-05,1598.27,1762.0,1592.3,1720.77,31342.04791,2021-02-05 23:59:59.999,52959261.1953893,27681,17498.66516,29584732.970348,0
2021-02-06,1719.83,1744.89,1646.23,1678.84,32615.9206,2021-02-06 23:59:59.999,55012015.0135413,26968,17679.38767,29786702.3999616,0
2021-02-07,1679.38,1694.56,1492.23,1615.62,37530.35015,2021-02-07 23:59:59.999,59629031.5297761,30675,19905.11504,31636562.9918401,0
2021-02-08,1615.22,1778.9,1566.92,1751.28,35827.65447,2021-02-08 23:59:59.999,60329638.8917578,31272,17165.57512,28895703.9185525,0
2021-02-09,1753.0,1825.0,1709.95,1772.0,27655.69056,2021-02-09 23:59:59.999,48741406.656813,27102,16909.67184,29868008.2946601,0
2021-02-10,1773.33,1839.1,1680.28,1740.79,35029.60165,2021-02-10 23:59:59.999,61940044.5928629,30469,19229.60322,33988057.4250875,0
2021-02-11,1743.43,1819.0,1705.0,1787.88,23565.87333,2021-02-11 23:59:59.999,41985768.2875857,21368,14399.76983,25690909.7933324,0
2021-02-12,1789.75,1867.57,1740.0,1847.65,25432.73779,2021-02-12 23:59:59.999,45874586.1611166,23791,13820.59105,24965406.5583403,0
2021-02-13,1844.88,1874.56,1766.01,1815.63,22628.72533,2021-02-13 23:59:59.999,41314521.7115499,23074,13826.14816,25288457.2243486,0
2021-02-14,1817.63,1851.13,1785.57,1801.79,16213.76054,2021-02-14 23:59:59.999,29510903.9947417,19130,7870.5894,14326214.1924565,0
2021-02-15,1802.47,1836.3,1641.42,1780.65,25948.07202,2021-02-15 23:59:59.999,45767264.653258,30053,13610.1576,24003471.8847425,0
2021-02-16,1780.95,1826.76,1723.04,1781.67,19959.34506,2021-02-16 23:59:59.999,35492809.0060037,19921,9573.39661,17042332.7910555,0
2021-02-17,1782.43,1856.0,1733.72,1849.76,21250.95414,2021-02-17 23:59:59.999,38443246.3591057,21195,11296.31179,20444655.4605514,0
2021-02-18,1850.87,1950.0,1850.87,1938.3,27445.25507,2021-02-18 23:59:59.999,52410239.9561834,26777,15086.25729,28816797.1146857,0
2021-02-19,1940.5,1975.0,1890.0,1956.24,22206.24755,2021-02-19 23:59:59.999,42976930.1722857,26872,11139.47735,21571401.8914077,0
2021-02-20,1956.24,2041.05,1783.39,1917.98,31595.24891,2021-02-20 23:59:59.999,62388596.8672637,35960,16850.56676,33378646.721643,0
2021-02-21,1914.31,1976.0,1885.27,1934.6,18873.54598,2021-02-21 23:59:59.999,36662666.0121863,21577,8319.53142,16145673.9222163,0
2021-02-22,1936.68,1937.37,1520.0,1778.11,58774.65014,2021-02-22 23:59:59.999,103575248.0930657,52418,27805.24073,49106207.5985654,0
2021-02-23,1777.34,1782.56,1355.0,1577.68,101955.86077,2021-02-23 23:59:59.999,156197271.6621346,80061,44855.97785,69300806.8704178,0
2021-02-24,1578.7,1713.88,1500.0,1625.53,38259.19318,2021-02-24 23:59:59.999,62398611.2509625,34547,17071.97407,27761516.7162523,0
2021-02-25,1624.18,1672.0,1458.89,1479.14,33792.17499,2021-02-25 23:59:59.999,53852696.6835863,27515,15012.73753,23928893.7643967,0
2021-02-26,1481.11,1562.59,1400.56,1443.86,39281.78957,2021-02-26 23:59:59.999,58022234.486257,32628,20225.16568,29891276.8370398,0
2021-02-27,1445.54,1529.76,1426.78,1459.55,18905.15133,2021-02-27 23:59:59.999,28078090.9345028,16497,9550.04698,14171211.8021325,0
2021-02-28,1458.83,1469.15,1292.94,1420.92,35105.00552,2021-02-28 23:59:59.999,48029133.3115448,27499,17049.79078,23301971.5696365,0
2021-03-01,1421.94,1573.33,1412.66,1571.49,28448.54805,2021-03-01 23:59:59.999,42764936.0955297,22691,13679.49258,20486235.4117182,0
2021-03-02,1571.56,1604.32,1456.17,1486.04,22754.77817,2021-03-02 23:59:59.999,34861717.2480031,17711,11937.63088,18277558.8098649,0
2021-03-03,1488.35,1657.38,1477.29,1568.84,17350.0327,2021-03-03 23:59:59.999,27505837.7214139,15720,9196.17406,14595573.7476818,0
2021-03-04,1568.48,1624.98,1505.91,1539.73,17519.64399,2021-03-04 23:59:59.999,27304139.3204626,18540,8179.59861,12748948.9371901,0
2021-03-05,1539.72,1549.1,1442.17,1528.05,20153.69741,2021-03-05 23:59:59.999,29989595.1557623,20067,10108.4488,15032307.9357106,0
2021-03-06,1529.63,1671.91,1512.97,1651.4,19175.68714,2021-03-06 23:59:59.999,30521074.5880647,17410,7986.7272,12678245.5490422,0
2021-03-07,1652.75,1734.68,1629.7,1726.9,18020.86053,2021-03-07 23:59:59.999,30208388.4412555,16531,8638.75096,14438959.2329984,0
2021-03-08,1730.0,1843.0,1665.98,1833.16,22822.99252,2021-03-08 23:59:59.999,39781901.6893605,22270,10248.07139,17843217.5025041,0
2021-03-09,1834.81,1871.21,1799.1,1871.13,16748.02765,2021-03-09 23:59:59.999,30666200.728568,19751,7793.53663,14281259.6740939,0
2021-03-10,1871.39,1878.57,1757.94,1794.03,19666.6769,2021-03-10 23:59:59.999,35724180.7146966,24563,8653.74635,15719585.8845139,0
2021-03-11,1796.1,1847.25,1724.0,1825.95,14997.85761,2021-03-11 23:59:59.999,26886642.3565579,20524,6458.11786,11584016.5231477,0
2021-03-12,1827.14,1841.98,1720.17,1766.0,15055.22539,2021-03-12 23:59:59.999,26685334.2247633,18144,7671.66228,13600314.6332488,0
2021-03-13,1768.91,1943.78,1728.17,1921.8,19533.40015,2021-03-13 23:59:59.999,36441297.7949712,23149,9959.67783,18583230.5800864,0
2021-03-14,1920.87,1931.73,1836.39,1847.66,10515.97311,2021-03-14 23:59:59.999,19757698.8499114,13565,5123.04794,9632312.427698,0
2021-03-15,1847.68,1890.86,1734.02,1792.91,21999.02487,2021-03-15 23:59:59.999,39469270.8726992,26104,10486.29274,18822729.3676343,0
